,distance_stream_downstream
33161,27570.482
33162,17759.01
33163,16706.44
33164,16544.209
33165,16381.9795
33166,16219.75
33167,15816.52
33168,15654.296
33169,15492.072
33170,15329.842
33171,15278.669
33172,15329.842
33173,22528.436
33174,22579.607
33175,15575.433
33176,15413.208
33177,15250.984
33178,15088.761
33179,14926.536
33180,14764.3125
33181,14602.089
33182,14550.915
33183,14602.089
33184,13945.447
33185,13996.621
33186,13509.892
33187,13458.718
33188,13509.892
33189,11966.671
33190,11804.453
33191,11642.241
33192,11591.071
33193,11642.241
33194,10914.589
33195,10752.371
33196,10590.153
33197,10427.936
33198,10265.718
33199,9862.514
33200,9700.2705
33201,9297.047
33202,9134.823
33203,8972.587
33204,8921.413
33205,8407.126
33206,8355.952
33207,7841.6655
33208,7679.4355
33209,7628.2617
33210,7679.4355
33211,8878.751
33212,8827.581
33213,6386.271
33214,5983.041
33215,5820.817
33216,5658.587
33217,5496.357
33218,5334.1274
33219,5282.9536
33220,5009.6675
33221,4281.9834
33222,4230.8135
33223,4281.9834
33224,4444.2075
33225,3040.082
33226,2877.8643
33227,2363.5872
33228,2312.4136
33229,2363.5872
33230,2525.811
33231,2929.0344
33232,1010.4076
33233,607.15936
33234,444.9415
33235,282.72363
33236,282.72363
33237,282.72363
33238,162.22389
33239,0.0
33240,162.22389
33241,444.95694
33242,1311.3082
33243,1362.4818
33244,1524.7057
33245,1686.9296
33246,3118.6724
33247,3067.5022
33248,3118.6724
33249,3391.926
33250,3443.096
33251,5551.2305
33252,5602.401
33253,5764.6245
33254,5926.8486
33255,6089.0723
33256,6251.2964
33257,6413.52
33258,6816.7505
33259,44434.77
33260,44031.582
33261,43869.355
33262,43707.125
33263,43544.895
33264,43382.664
33265,43220.44
33266,43058.215
33267,42895.992
33268,42733.77
33269,42330.543
33270,42168.312
33271,42006.086
33272,41843.855
33273,41792.68
33274,41843.855
33275,41792.68
33276,41843.855
33277,42006.08
33278,37766.543
33279,37604.31
33280,37442.074
33281,37038.84
33282,36876.613
33283,36714.383
33284,36552.152
33285,36389.93
33286,36227.703
33287,36176.53
33288,35551.215
33289,35388.992
33290,34985.766
33291,34823.535
33292,34661.31
33293,34610.13
33294,34661.31
33295,34415.52
33296,34012.293
33297,33850.062
33298,33798.887
33299,33850.062
33300,33604.215
33301,33553.04
33302,33038.76
33303,32987.582
33304,32334.537
33305,32283.363
33306,32334.537
33307,31282.436
33308,30879.21
33309,30716.982
33310,30313.75
33311,30151.521
33312,29989.291
33313,29827.06
33314,29664.832
33315,29613.658
33316,29664.832
33317,29716.002
33318,30230.285
33319,30392.521
33320,29451.482
33321,29400.309
33322,27877.037
33323,27149.133
33324,26986.908
33325,26583.684
33326,26421.453
33327,26370.281
33328,26662.607
33329,26259.377
33330,26097.146
33331,25693.916
33332,25531.68
33333,25128.45
33334,24966.219
33335,24803.988
33336,24752.814
33337,24803.988
33338,24752.822
33339,24915.053
33340,24752.822
33341,23348.805
33342,23297.63
33343,23348.805
33344,21944.88
33345,21300.582
33346,21138.357
33347,20976.133
33348,20813.91
33349,20651.686
33350,20489.469
33351,20086.238
33352,19924.008
33353,19520.783
33354,19358.555
33355,19307.377
33356,18793.086
33357,18630.85
33358,18579.674
33359,18630.85
33360,18255.186
33361,18306.367
33362,18255.19
33363,18306.367
33364,17578.637
33365,17527.457
33366,17476.28
33367,17527.457
33368,16585.943
33369,16423.713
33370,16261.482
33371,16099.253
33372,15937.022
33373,15774.799
33374,15723.625
33375,15209.345
33376,15047.115
33377,14995.938
33378,15047.115
33379,15209.345
33380,15695.936
33381,15533.712
33382,15371.487
33383,15209.264
33384,15047.04
33385,14319.361
33386,14268.185
33387,14319.361
33388,14481.592
33389,13713.894
33390,13876.124
33391,13389.395
33392,13227.164
33393,12712.877
33394,12550.642
33395,12499.461
33396,12448.284
33397,12499.461
33398,11197.316
33399,11035.098
33400,10872.88
33401,10710.662
33402,10066.494
33403,9904.259
33404,9742.022
33405,9579.787
33406,9417.55
33407,9014.326
33408,8852.096
33409,8689.86
33410,8286.629
33411,8124.399
33412,7721.168
33413,7558.9385
33414,7396.7085
33415,7234.4727
33416,7183.2954
33417,6669.005
33418,6265.774
33419,6103.544
33420,5700.32
33421,5538.09
33422,5375.86
33423,5213.63
33424,5051.4004
33425,4889.1704
33426,4726.9404
33427,4564.7104
33428,4513.537
33429,4564.7104
33430,4726.9404
33431,2646.3142
33432,2243.09
33433,2080.86
33434,2243.09
33435,2080.86
33436,1293.1414
33437,889.91046
33438,727.6806
33439,565.4507
33440,514.2771
33441,565.4507
33442,565.4507
33443,282.72702
33444,0.0
33445,162.22992
33446,565.46423
33447,1079.7548
33448,1130.9319
33449,1645.2089
33450,1807.4327
33451,3350.2292
33452,3299.0557
33453,3350.2292
33454,3864.5166
33455,6047.3574
33456,5885.1274
33457,5833.954
33458,5885.1274
33459,6047.3516
33460,6209.5757
33461,6371.7993
33462,6534.0234
33463,6696.2534
33464,44152.086
33465,43989.855
33466,43827.625
33467,43665.395
33468,43614.22
33469,43665.395
33470,43503.17
33471,42775.516
33472,42613.28
33473,42451.043
33474,42288.816
33475,42126.586
33476,42075.406
33477,42126.586
33478,42075.41
33479,42024.234
33480,42075.41
33481,42126.586
33482,37646.05
33483,37483.812
33484,37321.58
33485,37159.344
33486,36997.113
33487,36834.883
33488,36783.707
33489,36834.883
33490,36459.26
33491,36408.082
33492,36459.26
33493,35268.496
33494,35106.266
33495,34944.04
33496,34429.758
33497,34378.58
33498,34429.758
33499,34267.508
33500,34132.793
33501,33729.57
33502,33567.332
33503,33516.152
33504,33567.332
33505,33618.516
33506,32918.266
33507,32756.03
33508,32704.85
33509,32756.03
33510,31324.197
33511,31161.96
33512,30999.719
33513,30596.486
33514,30434.252
33515,30383.074
33516,30109.791
33517,30058.615
33518,30109.791
33519,29947.562
33520,29896.389
33521,29947.555
33522,30109.791
33523,30513.021
33524,28322.004
33525,28159.768
33526,27756.549
33527,27594.307
33528,27432.064
33529,26704.184
33530,27107.58
33531,26704.35
33532,26542.113
33533,26379.877
33534,25976.652
33535,25814.416
33536,25411.186
33537,25248.95
33538,25197.771
33539,25248.95
33540,25086.719
33541,25712.078
33542,25308.848
33543,25146.611
33544,24984.375
33545,25146.611
33546,23529.186
33547,23580.361
33548,21824.387
33549,21662.15
33550,21258.92
33551,21096.684
33552,20934.447
33553,20772.205
33554,20368.975
33555,20206.738
33556,20155.56
33557,19641.283
33558,19238.059
33559,19075.824
33560,18672.592
33561,18510.355
33562,18348.12
33563,18296.94
33564,18023.637
33565,17972.455
33566,18023.637
33567,18185.871
33568,17244.723
33569,17295.906
33570,17244.727
33571,17295.906
33572,16706.443
33573,16544.213
33574,15789.211
33575,15626.969
33576,15575.789
33577,15626.969
33578,15492.075
33579,15329.846
33580,14926.62
33581,14764.385
33582,14713.204
33583,14764.385
33584,14147.723
33585,14198.903
33586,14250.088
33587,14198.907
33588,14036.632
33589,13985.451
33590,14036.632
33591,14198.867
33592,14361.104
33593,13482.341
33594,13320.099
33595,13157.856
33596,12995.614
33597,12944.434
33598,12430.146
33599,12267.911
33600,12216.73
33601,12267.911
33602,10835.945
33603,10673.703
33604,10270.472
33605,10108.236
33606,9946.0
33607,9783.764
33608,9621.528
33609,9459.292
33610,9297.057
33611,9134.826
33612,8731.602
33613,8569.365
33614,8407.13
33615,8003.905
33616,7841.669
33617,7679.439
33618,7276.214
33619,7113.978
33620,6951.742
33621,6548.5103
33622,6386.2744
33623,5983.0503
33624,5820.8203
33625,5658.5903
33626,5496.3604
33627,5334.1304
33628,5282.9536
33629,5334.1304
33630,5171.901
33631,4796.2637
33632,4847.441
33633,4796.2637
33634,4847.441
33635,2604.6035
33636,2363.5906
33637,1960.3656
33638,1798.1296
33639,1746.9491
33640,1798.1296
33641,1010.411
33642,848.1811
33643,797.004
33644,848.1811
33645,797.004
33646,848.1811
33647,282.7338
33648,0.0
33649,282.7338
33650,444.96976
33651,848.2014
33652,1010.4374
33653,1413.6691
33654,2038.9861
33655,3581.7861
33656,3530.6091
33657,3581.7861
33658,4096.073
33659,6167.858
33660,6116.681
33661,6167.858
33662,6116.6846
33663,5037.2183
33664,5199.46
33665,6816.754
33666,6765.5767
33667,6816.754
33668,44272.59
33669,44221.406
33670,43948.13
33671,43896.95
33672,43948.13
33673,43896.95
33674,43410.32
33675,43248.074
33676,42733.777
33677,42682.598
33678,42733.777
33679,42358.14
33680,42520.387
33681,42358.145
33682,42306.965
33683,42358.145
33684,42520.387
33685,37928.79
33686,37766.547
33687,37604.312
33688,37442.074
33689,37390.895
33690,37442.074
33691,36733.445
33692,36571.203
33693,36408.95
33694,36005.715
33695,35843.47
33696,35792.28
33697,35843.47
33698,35792.28
33699,34712.496
33700,34309.266
33701,34147.023
33702,33984.773
33703,33822.527
33704,33660.28
33705,33498.03
33706,33446.848
33707,33284.598
33708,33335.785
33709,33284.598
33710,33335.785
33711,32635.537
33712,32473.295
33713,32422.111
33714,31444.701
33715,31041.469
33716,30879.227
33717,30716.984
33718,30665.805
33719,30716.984
33720,30341.346
33721,30392.525
33722,31796.76
33723,30392.525
33724,30230.29
33725,30179.107
33726,30230.29
33727,30392.531
33728,30795.764
33729,28039.29
33730,27636.057
33731,27473.814
33732,27311.572
33733,27149.332
33734,26987.09
33735,26824.848
33736,26662.611
33737,26611.432
33738,26097.15
33739,26045.977
33740,25531.684
33741,25480.502
33742,25531.684
33743,26045.977
33744,25531.684
33745,25591.588
33746,25429.346
33747,25267.11
33748,25215.93
33749,25267.11
33750,25429.352
33751,22107.121
33752,21944.885
33753,21541.66
33754,21379.418
33755,21328.236
33756,21054.947
33757,20651.715
33758,20489.473
33759,20438.291
33760,20489.473
33761,19520.807
33762,19358.557
33763,18955.332
33764,18793.09
33765,18630.854
33766,18227.627
33767,18065.387
33768,17903.145
33769,17740.902
33770,17689.719
33771,17740.902
33772,17013.172
33773,16961.988
33774,17013.172
33775,16396.494
33776,16447.68
33777,16183.054
33778,16234.237
33779,15506.478
33780,15344.235
33781,15293.052
33782,15344.235
33783,15209.36
33784,15047.118
33785,14643.893
33786,14481.65
33787,14643.893
33788,13916.17
33789,13967.354
33790,13916.17
33791,13967.354
33792,13916.14
33793,13753.897
33794,13916.14
33795,14319.365
33796,14481.607
33797,13602.839
33798,13199.606
33799,13037.364
33800,12875.123
33801,12712.881
33802,12875.123
33803,12147.419
33804,11985.177
33805,11933.993
33806,11985.177
33807,10553.212
33808,10390.97
33809,10228.733
33810,10066.498
33811,9904.317
33812,9853.134
33813,9579.79
33814,9417.573
33815,9014.341
33816,8852.1
33817,8689.863
33818,8638.683
33819,8124.4023
33820,8073.222
33821,8124.4023
33822,7396.712
33823,7234.4756
33824,6831.25
33825,6669.0083
33826,6617.8276
33827,6669.0083
33828,4667.3647
33829,4505.123
33830,4453.939
33831,4505.123
33832,3211.8691
33833,2938.545
33834,5078.9976
33835,5130.175
33836,5078.994
33837,2270.6855
33838,2321.8696
33839,2484.1116
33840,2243.0994
33841,2080.8635
33842,1566.5798
33843,1515.3959
33844,1566.5798
33845,1130.9149
33846,1079.7344
33847,1130.9149
33848,797.0308
33849,282.73718
33850,231.5532
33851,282.73718
33852,0.0
33853,162.24197
33854,565.4676
33855,727.7096
33856,1130.9352
33857,1293.1772
33858,1696.4095
33859,2321.72
33860,3864.52
33861,4026.762
33862,3864.52
33863,4026.762
33864,4429.994
33865,4592.242
33866,4754.4844
33867,4916.726
33868,5078.9683
33869,7048.307
33870,5714.398
33871,5663.214
33872,5714.398
33873,43530.816
33874,43127.582
33875,42965.336
33876,42914.152
33877,42965.336
33878,43155.18
33879,42640.883
33880,42589.7
33881,42640.883
33882,38633.95
33883,38471.695
33884,38309.44
33885,38258.254
33886,38309.44
33887,37340.723
33888,37178.47
33889,37016.21
33890,36965.023
33891,37016.21
33892,36288.465
33893,36126.21
33894,35722.977
33895,35560.73
33896,35509.543
33897,34995.242
33898,34592.008
33899,34429.76
33900,34026.535
33901,33864.285
33902,33702.04
33903,33539.79
33904,33377.543
33905,33215.293
33906,33053.047
33907,33001.86
33908,33053.047
33909,32566.266
33910,32515.078
33911,32566.266
33912,32190.559
33913,31324.213
33914,31161.965
33915,30999.723
33916,30948.54
33917,30999.723
33918,30948.541
33919,31110.79
33920,31514.023
33921,31676.271
33922,32079.504
33923,30675.273
33924,30513.025
33925,30461.842
33926,30513.025
33927,30675.273
33928,27918.8
33929,27756.553
33930,27835.307
33931,27432.068
33932,27269.826
33933,27107.584
33934,27056.4
33935,27107.584
33936,26602.041
33937,26439.787
33938,26277.533
33939,25763.24
33940,25712.055
33941,25763.24
33942,25925.488
33943,26087.736
33944,25712.082
33945,25549.846
33946,25498.662
33947,25549.846
33948,25498.662
33949,25549.846
33950,25712.088
33951,21824.396
33952,21662.154
33953,21610.97
33954,21337.69
33955,20934.457
33956,20772.209
33957,20721.025
33958,20772.209
33959,19562.564
33960,19400.316
33961,19238.068
33962,19075.826
33963,19024.643
33964,19075.826
33965,18348.123
33966,18296.94
33967,18023.639
33968,17620.412
33969,17458.164
33970,17406.977
33971,16892.684
33972,16730.436
33973,16679.248
33974,16164.941
33975,16002.6875
33976,15951.5
33977,16002.6875
33978,15274.939
33979,15223.752
33980,15061.498
33981,15112.686
33982,14950.426
33983,14926.636
33984,14764.388
33985,14250.098
33986,13846.864
33987,13684.616
33988,13633.429
33989,13684.616
33990,13522.348
33991,14036.635
33992,13522.345
33993,13684.593
33994,13522.345
33995,13684.593
33996,13482.35
33997,13320.102
33998,13157.86
33999,12995.618
34000,12944.434
34001,12078.151
34002,12267.914
34003,11864.688
34004,11702.44
34005,11864.688
34006,11804.818
34007,10511.569
34008,10349.315
34009,10187.062
34010,9783.828
34011,9621.58
34012,9459.332
34013,9297.085
34014,9134.837
34015,9083.652
34016,9134.837
34017,8972.601
34018,8355.956
34019,8407.14
34020,8921.437
34021,9083.69
34022,9245.945
34023,6951.7456
34024,6900.5615
34025,6951.7456
34026,6900.565
34027,4222.3857
34028,4171.198
34029,4222.3857
34030,4384.634
34031,2980.316
34032,2818.0618
34033,2655.8079
34034,2604.6204
34035,2090.3198
34036,2039.1324
34037,2090.3198
34038,2604.607
34039,2363.6006
34040,1849.317
34041,1335.0302
34042,1283.8427
34043,1335.0302
34044,1362.4681
34045,1413.6521
34046,514.2936
34047,282.74057
34048,231.55312
34049,0.0
34050,0.0
34051,162.248
34052,282.73718
34053,797.0208
34054,848.2048
34055,1362.4884
34056,1413.6724
34057,1575.9204
34058,5886.108
34059,5834.9204
34060,4147.2573
34061,4096.073
34062,4147.2573
34063,4309.505
34064,4471.753
34065,4874.9795
34066,5037.2217
34067,5199.4634
34068,5431.6606
34069,5380.473
34070,5431.6606
34071,4953.5454
34072,4902.358
34073,4953.5454
34074,43410.33
34075,43248.074
34076,43196.887
34077,43248.074
34078,43196.89
34079,43034.69
34080,42872.438
34081,42821.25
34082,42872.438
34083,38754.445
34084,38351.21
34085,38188.957
34086,38026.703
34087,37623.47
34088,37461.215
34089,37057.98
34090,36895.727
34091,36733.473
34092,36571.21
34093,36167.977
34094,36005.723
34095,35843.47
34096,35440.242
34097,35277.99
34098,34874.754
34099,34712.5
34100,34661.312
34101,34147.027
34102,33984.777
34103,33822.53
34104,33660.28
34105,33498.035
34106,33446.848
34107,33498.035
34108,32770.305
34109,32719.115
34110,32445.785
34111,32283.525
34112,32232.334
34113,31959.006
34114,31444.705
34115,31393.518
34116,31444.705
34117,31606.959
34118,31231.283
34119,31180.096
34120,31231.283
34121,31745.58
34122,31796.764
34123,31959.018
34124,32473.314
34125,30958.02
34126,30795.766
34127,30744.578
34128,30795.766
34129,28280.309
34130,27877.074
34131,27714.82
34132,27552.566
34133,27501.379
34134,27552.566
34135,27287.953
34136,27339.14
34137,26481.555
34138,26319.3
34139,26157.047
34140,25994.793
34141,26157.047
34142,26560.281
34143,26045.98
34144,26208.229
34145,24025.857
34146,23863.602
34147,23812.412
34148,23863.602
34149,23135.842
34150,22973.582
34151,22811.322
34152,22760.13
34153,21893.71
34154,21379.457
34155,21217.203
34156,21054.95
34157,21003.762
34158,21518.059
34159,19845.31
34160,19683.057
34161,19631.87
34162,19469.621
34163,19520.809
34164,18552.207
34165,18389.947
34166,18227.686
34167,18065.426
34168,17903.166
34169,17740.906
34170,17337.678
34171,17175.424
34172,17013.176
34173,16609.95
34174,16447.695
34175,16609.95
34176,15882.201
34177,15719.947
34178,15557.6875
34179,15154.453
34180,14992.199
34181,14829.945
34182,14667.685
34183,14616.494
34184,14667.685
34185,14532.838
34186,14481.65
34187,13967.357
34188,13564.13
34189,13401.876
34190,13350.685
34191,13401.876
34192,13239.607
34193,13290.798
34194,13239.604
34195,13401.857
34196,13805.085
34197,13602.843
34198,13551.655
34199,13602.843
34200,13440.601
34201,12360.892
34202,11846.598
34203,11684.338
34204,11522.078
34205,11470.887
34206,11522.078
34207,10794.317
34208,10391.083
34209,10228.829
34210,10066.575
34211,9904.321
34212,9853.134
34213,9904.321
34214,9417.577
34215,9366.39
34216,9417.577
34217,8800.95
34218,8638.696
34219,8587.509
34220,8638.696
34221,8800.95
34222,8963.204
34223,9125.458
34224,9528.692
34225,9690.952
34226,9853.206
34227,4153.096
34228,3990.836
34229,3939.645
34230,3990.836
34231,4505.1265
34232,3100.809
34233,2697.5752
34234,2535.3213
34235,2373.0671
34236,1969.8334
34237,1807.5793
34238,1756.3884
34239,1807.5793
34240,1542.928
34241,1594.1189
34242,1214.5436
34243,1052.2896
34244,1001.0986
34245,1052.2896
34246,890.02344
34247,282.74396
34248,231.55302
34249,0.0
34250,162.25401
34251,282.74057
34252,282.74057
34253,514.2903
34254,565.4778
34255,1645.229
34256,1594.0415
34257,1645.229
34258,1696.413
34259,5765.621
34260,5603.367
34261,5552.1763
34262,4429.9976
34263,4378.81
34264,4429.9976
34265,4592.2456
34266,4721.9775
34267,4773.1685
34268,5148.9204
34269,5097.7295
34270,5148.9204
34271,5311.1743
34272,4721.9956
34273,4670.8047
34274,4721.9956
34275,43530.82
34276,43479.633
34277,43428.44
34278,43479.633
34279,43317.44
34280,43155.184
34281,43103.992
34282,43155.184
34283,39037.195
34284,38633.96
34285,38471.7
34286,38309.445
34287,38258.254
34288,37743.957
34289,37340.73
34290,37178.47
34291,37016.215
34292,36612.99
34293,36450.727
34294,36288.47
34295,36237.277
34296,36075.023
34297,35560.734
34298,35157.504
34299,34995.246
34300,34944.055
34301,34995.246
34302,34267.523
34303,34216.332
34304,34267.523
34305,34429.78
34306,34592.043
34307,33215.31
34308,33053.05
34309,32649.822
34310,32487.562
34311,32325.3
34312,32163.041
34313,32000.781
34314,31838.521
34315,31676.262
34316,31625.07
34317,31676.262
34318,31727.45
34319,31462.838
34320,31625.096
34321,31462.836
34322,31625.096
34323,32028.316
34324,32079.508
34325,32241.762
34326,32404.021
34327,31027.318
34328,31078.51
34329,28563.06
34330,28159.824
34331,27997.564
34332,27835.31
34333,27784.12
34334,27835.31
34335,27784.123
34336,27167.54
34337,26764.305
34338,26602.045
34339,26439.791
34340,26277.537
34341,26226.346
34342,26277.537
34343,26439.797
34344,26843.031
34345,27357.338
34346,24146.346
34347,23743.125
34348,23580.86
34349,23418.592
34350,23015.357
34351,22853.098
34352,22690.838
34353,22528.578
34354,22477.383
34355,21963.076
34356,21800.81
34357,21397.576
34358,21235.314
34359,21397.576
34360,19965.8
34361,19914.61
34362,19965.8
34363,20480.105
34364,18834.963
34365,18672.697
34366,18269.463
34367,18107.203
34368,17944.941
34369,17782.682
34370,17620.422
34371,17458.168
34372,17406.977
34373,17458.168
34374,16730.44
34375,16327.211
34376,16164.951
34377,16002.691
34378,15599.463
34379,15437.203
34380,15274.943
34381,15223.752
34382,14709.461
34383,14547.201
34384,14384.941
34385,14333.747
34386,14384.941
34387,14250.101
34388,13494.858
34389,13332.593
34390,13170.326
34391,13119.132
34392,13170.326
34393,13008.055
34394,12956.859
34395,13008.055
34396,13522.348
34397,12126.667
34398,12177.861
34399,12340.122
34400,12280.261
34401,12229.066
34402,12129.342
34403,11726.114
34404,11563.854
34405,11401.594
34406,11239.334
34407,11077.067
34408,10673.833
34409,10511.573
34410,10349.319
34411,10187.065
34412,10135.874
34413,10187.065
34414,9700.321
34415,9649.13
34416,9700.321
34417,9083.7
34418,8921.44
34419,9083.7
34420,8921.44
34421,8870.249
34422,8921.44
34423,9083.694
34424,9245.948
34425,9408.208
34426,9570.469
34427,4435.8467
34428,4032.6123
34429,3870.352
34430,3708.092
34431,3656.8977
34432,3383.56
34433,2980.3252
34434,2818.0652
34435,2655.8113
34436,2252.5833
34437,2090.3232
34438,1687.0955
34439,1524.8353
34440,1362.5693
34441,1311.3749
34442,1362.5693
34443,1335.0334
34444,931.8056
34445,769.5456
34446,607.2795
34447,445.01343
34448,282.74734
34449,0.0
34450,282.74734
34451,282.74396
34452,1311.3645
34453,1260.1665
34454,1208.9722
34455,1260.1665
34456,848.22174
34457,1010.4818
34458,1645.3232
34459,1594.1288
34460,5886.111
34461,5482.889
34462,5320.623
34463,5269.4287
34464,5320.623
34465,4661.554
34466,4541.6226
34467,4490.425
34468,4439.2305
34469,5028.4365
34470,4866.1763
34471,4703.91
34472,4541.644
34473,4490.4463
34474,4439.252
34475,4490.4463
34476,43711.188
34477,43659.996
34478,43711.188
34479,43437.93
34480,43386.734
34481,43437.93
34482,39431.027
34483,39268.754
34484,38754.45
34485,38703.254
34486,38754.45
34487,38026.707
34488,37975.51
34489,37461.22
34490,37410.023
34491,37247.777
34492,36733.477
34493,36571.215
34494,36520.02
34495,36571.215
34496,36306.58
34497,36357.77
34498,35277.992
34499,35226.797
34500,35277.992
34501,35440.258
34502,34712.535
34503,34550.27
34504,34499.074
34505,34550.27
34506,35630.082
34507,33335.797
34508,32932.57
34509,32770.31
34510,32719.115
34511,32445.79
34512,32283.53
34513,32232.334
34514,31959.008
34515,31907.814
34516,31959.008
34517,31907.814
34518,31959.008
34519,32259.89
34520,31745.582
34521,31694.389
34522,31745.582
34523,32686.775
34524,32524.51
34525,32473.314
34526,32524.51
34527,32686.775
34528,28604.844
34529,28442.578
34530,28280.312
34531,28229.117
34532,28280.312
34533,28015.674
34534,27612.559
34535,27209.324
34536,27047.059
34537,26884.791
34538,26833.598
34539,27125.785
34540,26722.55
34541,26560.283
34542,26509.09
34543,26560.283
34544,27074.592
34545,27236.863
34546,24025.885
34547,23863.613
34548,23460.377
34549,23298.111
34550,23135.846
34551,22973.586
34552,22811.324
34553,22408.096
34554,22245.83
34555,22194.633
34556,21680.328
34557,21518.062
34558,21466.87
34559,20248.549
34560,20197.357
34561,19442.262
34562,20197.357
34563,19117.717
34564,19279.99
34565,18552.217
34566,18389.95
34567,18227.69
34568,18065.43
34569,17903.17
34570,17851.975
34571,17903.17
34572,16934.49
34573,16772.225
34574,16609.959
34575,16447.7
34576,16285.438
34577,16234.244
34578,15719.95
34579,15557.69
34580,15506.496
34581,15557.69
34582,14829.948
34583,14667.688
34584,14264.46
34585,14102.193
34586,14050.996
34587,14102.193
34588,13374.377
34589,13212.111
34590,13049.845
34591,12887.579
34592,12725.307
34593,12674.109
34594,12725.307
34595,12674.105
34596,12159.792
34597,11895.114
34598,12057.381
34599,11997.514
34600,11946.315
34601,11997.514
34602,12159.786
34603,11846.602
34604,11684.341
34605,11522.081
34606,11118.853
34607,10956.587
34608,10794.32
34609,10743.126
34610,10794.32
34611,10307.601
34612,10145.334
34613,9983.068
34614,9931.874
34615,9983.068
34616,9366.447
34617,9204.1875
34618,9152.993
34619,9204.1875
34620,9152.993
34621,9204.1875
34622,9366.454
34623,9528.695
34624,9477.501
34625,9528.695
34626,9690.956
34627,4667.4033
34628,4153.0996
34629,3990.8394
34630,3587.6108
34631,3425.3447
34632,3263.0786
34633,3100.8125
34634,3049.6182
34635,3100.8125
34636,2373.0706
34637,2321.8762
34638,1807.5828
34639,1404.3541
34640,1242.088
34641,1079.8219
34642,1028.624
34643,1079.8219
34644,1052.293
34645,649.0643
34646,486.79822
34647,324.53214
34648,162.26607
34649,0.0
34650,231.55286
34651,282.75076
34652,1190.8832
34653,1028.6171
34654,977.4192
34655,1028.6171
34656,1079.7747
34657,1362.5758
34658,1311.3779
34659,1362.5758
34660,1524.8479
34661,5362.4077
34662,5200.142
34663,5037.876
34664,4986.6777
34665,5037.876
34666,4421.141
34667,4258.875
34668,4207.6772
34669,5148.924
34670,4745.695
34671,4583.4287
34672,4421.1626
34673,4258.897
34674,4207.6987
34675,4258.897
34676,43669.49
34677,39876.062
34678,39713.785
34679,39310.547
34680,39148.277
34681,38986.004
34682,38934.805
34683,38986.004
34684,38017.316
34685,37855.047
34686,37692.773
34687,37641.574
34688,37127.3
34689,36965.027
34690,37127.3
34691,36853.965
34692,36802.773
34693,36853.965
34694,36237.324
34695,36075.055
34696,35560.742
34697,35509.547
34698,35560.742
34699,34833.02
34700,34781.824
34701,34833.02
34702,34995.293
34703,35398.527
34704,35560.81
34705,33164.137
34706,33001.867
34707,32950.668
34708,33001.867
34709,32404.031
34710,32241.76
34711,32190.562
34712,32241.76
34713,32190.564
34714,32139.367
34715,32190.564
34716,32139.412
34717,31977.139
34718,31925.941
34719,31977.139
34720,32918.33
34721,33080.6
34722,33242.87
34723,32756.062
34724,32807.258
34725,28725.33
34726,28563.062
34727,28511.865
34728,28563.062
34729,28057.59
34730,27654.354
34731,27492.08
34732,27329.809
34733,27167.543
34734,27116.346
34735,27167.543
34736,27005.307
34737,26843.035
34738,26791.84
34739,26740.643
34740,26791.84
34741,26954.113
34742,27116.385
34743,23905.406
34744,23743.135
34745,23580.861
34746,23418.596
34747,23367.398
34748,23418.596
34749,22690.848
34750,22528.588
34751,22125.352
34752,21963.08
34753,21800.812
34754,21749.615
34755,21800.812
34756,20480.102
34757,20531.299
34758,19562.746
34759,19159.512
34760,18997.238
34761,18834.967
34762,18997.238
34763,18621.502
34764,18672.701
34765,18510.441
34766,18348.18
34767,17379.514
34768,17217.242
34769,17054.975
34770,17003.777
34771,17295.975
34772,16568.19
34773,16516.992
34774,16568.19
34775,16730.46
34776,15789.247
34777,15738.049
34778,15789.247
34779,14950.439
34780,14547.211
34781,14384.944
34782,13981.715
34783,13819.443
34784,13657.165
34785,13494.887
34786,13332.608
34787,12929.372
34788,12767.101
34789,12604.828
34790,12442.556
34791,12391.3545
34792,11877.041
34793,11714.763
34794,11663.562
34795,11714.763
34796,11663.562
34797,11714.763
34798,11877.035
34799,12039.308
34800,11726.147
34801,11563.875
34802,11401.604
34803,11239.337
34804,11077.071
34805,11025.873
34806,11077.071
34807,8340.018
34808,10428.085
34809,10265.819
34810,10214.625
34811,10163.427
34812,10214.625
34813,9598.001
34814,9649.198
34815,9950.055
34816,9435.744
34817,9384.546
34818,9435.744
34819,9486.938
34820,5436.989
34821,5274.717
34822,5112.439
34823,4950.1606
34824,4546.9243
34825,4384.6523
34826,4546.9243
34827,3708.0955
34828,3656.8977
34829,3383.5632
34830,3332.3655
34831,3383.5632
34832,3332.369
34833,2604.627
34834,2766.8992
34835,2604.627
34836,1524.8387
34837,1362.5728
34838,959.3433
34839,797.0712
34840,959.3433
34841,931.81506
34842,769.54895
34843,607.2829
34844,445.0168
34845,282.75076
34846,162.27211
34847,0.0
34848,231.55276
34849,282.75412
34850,797.0677
34851,745.86633
34852,797.0677
34853,1079.8251
34854,1028.6238
34855,1079.8251
34856,1242.0972
34857,1404.3693
34858,5482.8926
34859,5320.6265
34860,4917.397
34861,4755.125
34862,4703.924
34863,4755.125
34864,4027.326
34865,3976.1245
34866,4027.326
34867,4866.1797
34868,4703.9136
34869,4541.6475
34870,4027.3474
34871,3976.146
34872,4027.3474
34873,4189.6196
34874,4027.3508
34875,39755.586
34876,39593.31
34877,39431.03
