,distance_stream_downstream
21288,3562.055
21289,3400.0723
21290,2996.879
21291,2834.8962
21292,2672.9077
21293,2621.873
21294,2672.9077
21295,2621.866
21296,2570.8315
21297,2523.987
21298,2362.0105
21299,2200.034
21300,2038.0573
21301,1876.0807
21302,1472.8872
21303,1310.9045
21304,1259.87
21305,2546.833
21306,2495.802
21307,1981.663
21308,1819.6804
21309,1657.6978
21310,1495.7151
21311,1333.7324
21312,1171.7498
21313,1009.76715
21314,847.7845
21315,796.7499
21316,847.7845
21317,1361.926
21318,1825.0321
21319,1421.8386
21320,1259.8561
21321,1208.8214
21322,1259.8561
21323,1208.8214
21324,1259.8561
21325,1421.8386
21326,1583.8213
21327,1745.804
21328,5381.861
21329,5330.8193
21330,5492.808
21331,3737.1855
21332,3575.1968
21333,3413.2021
21334,3362.164
21335,3200.1692
21336,2686.011
21337,2524.016
21338,2009.8646
21339,1847.8887
21340,1444.6877
21341,1282.6991
21342,1120.7103
21343,958.72174
21344,796.73303
21345,745.6984
21346,796.73303
21347,282.59146
21348,161.98866
21349,0.0
21350,0.0
21351,231.55676
21352,282.59482
21353,282.59482
21354,514.1515
21355,676.1402
21356,796.74963
21357,958.7444
21358,1634.8933
21359,1472.9047
21360,958.7599
21361,907.7218
21362,958.7599
21363,1472.9047
21364,1634.8873
21365,565.19305
21366,565.19305
21367,514.15497
21368,565.19305
21369,727.1817
21370,745.715
21371,796.7531
21372,847.7947
21373,2482.695
21374,2320.7124
21375,1917.5183
21376,1755.5297
21377,1704.4916
21378,1755.5297
21379,2380.6226
21380,1644.5645
21381,1806.5652
21382,1755.5271
21383,1806.5652
21384,1968.5538
21385,2130.5425
21386,2403.53
21387,2454.568
21388,2616.5566
21389,2038.1301
21390,1876.1415
21391,1825.1034
21392,1876.1415
21393,2038.1301
21394,2200.119
21395,2362.1074
21396,958.7599
21397,1968.4757
21398,1917.4412
21399,1403.3057
21400,1241.3231
21401,838.12885
21402,676.1402
21403,514.1515
21404,1028.3032
21405,514.15497
21406,565.19305
21407,565.19305
21408,514.15497
21409,565.19305
21410,282.59482
21411,231.55676
21412,282.59482
21413,796.7397
21414,1310.8846
21415,1472.8673
21416,514.15497
21417,565.19305
21418,1412.9775
21419,1009.7833
21420,847.7947
21421,796.7566
21422,847.7947
21423,1009.78937
21424,1685.9438
21425,1523.9552
21426,1361.9666
21427,1310.9285
21428,1361.9666
21429,1413.008
21430,1575.0028
21431,1736.9976
21432,5975.2637
21433,5924.2295
21434,5975.2637
21435,2867.403
21436,3029.398
21437,4248.049
21438,4086.06
21439,4035.022
21440,4086.06
21441,4600.2046
21442,4762.1934
21443,4895.783
21444,4733.801
21445,4330.6064
21446,4168.6177
21447,4006.6292
21448,3844.6465
21449,3682.6638
21450,3631.6292
21451,3117.4878
21452,2714.2935
21453,2552.305
21454,2390.3162
21455,2339.278
21456,2390.3162
21457,2339.2747
21458,2501.2632
21459,2593.5674
21460,2320.6487
21461,2158.672
21462,2107.6375
21463,1028.3131
21464,977.275
21465,1028.3131
21466,1190.3018
21467,2264.2544
21468,2102.2717
21469,1940.2892
21470,1889.2545
21471,1727.272
21472,1778.3065
21473,1292.3586
21474,1130.376
21475,727.1817
21476,565.19305
21477,514.15497
21478,565.19305
21479,1704.4302
21480,1542.4475
21481,1139.2533
21482,977.2646
21483,926.2265
21484,977.2646
21485,1139.2533
21486,1542.4475
21487,1704.4302
21488,1866.4127
21489,5048.2246
21490,5099.266
21491,5613.414
21492,3857.7915
21493,3454.5967
21494,3292.602
21495,3130.6072
21496,2968.6125
21497,2806.618
21498,2403.416
21499,2241.4214
21500,2403.416
21501,1565.2938
21502,1514.2559
21503,1565.2938
21504,1079.3279
21505,1028.2898
21506,1079.3279
21507,1009.792
21508,444.5835
21509,282.59482
21510,282.59482
21511,161.99472
21512,0.0
21513,0.0
21514,231.55667
21515,282.59824
21516,514.1548
21517,676.14954
21518,838.1442
21519,847.8048
21520,796.7633
21521,727.2066
21522,676.16504
21523,727.2066
21524,889.2013
21525,1051.196
21526,444.59897
21527,282.59824
21528,282.59824
21529,231.55667
21530,282.59824
21531,514.15826
21532,565.1998
21533,1361.973
21534,1310.928
21535,1259.8865
21536,2038.1244
21537,1523.9763
21538,1472.9348
21539,1523.9763
21540,1361.9696
21541,1523.9703
21542,1472.9287
21543,1523.9703
21544,1685.9711
21545,1847.9718
21546,2251.1487
21547,2171.9731
21548,2333.968
21549,2737.1628
21550,1806.5924
21551,1755.5414
21552,1593.5466
21553,1755.5414
21554,2158.7363
21555,2320.725
21556,2482.7136
21557,838.1597
21558,676.16504
21559,727.2066
21560,727.1946
21561,565.1998
21562,958.735
21563,282.59824
21564,282.59824
21565,231.55667
21566,282.59824
21567,282.59824
21568,231.55667
21569,282.59824
21570,282.59824
21571,161.99472
21572,0.0
21573,282.59824
21574,231.55667
21575,282.59824
21576,231.55667
21577,282.59824
21578,282.59824
21579,514.15826
21580,565.1998
21581,514.15826
21582,565.1998
21583,727.1946
21584,1079.3717
21585,1806.55
21586,1644.5614
21587,1130.4132
21588,1079.3717
21589,1130.4132
21590,1292.408
21591,1454.4027
21592,1857.6044
21593,2371.766
21594,2422.8076
21595,2584.8083
21596,2746.803
21597,2908.7979
21598,4368.655
21599,3965.46
21600,3803.465
21601,3752.4236
21602,3803.465
21603,3752.4202
21604,3701.375
21605,4076.4458
21606,4451.2124
21607,4289.224
21608,4238.186
21609,4289.224
21610,3914.224
21611,3863.186
21612,3914.224
21613,2834.8997
21614,2672.911
21615,2269.716
21616,2107.7214
21617,2056.6797
21618,2107.7214
21619,1361.973
21620,1310.928
21621,1259.8865
21622,1310.928
21623,958.76056
21624,796.7598
21625,745.71826
21626,796.7598
21627,1310.908
21628,282.59824
21629,231.55667
21630,282.59824
21631,282.59824
21632,282.59824
21633,282.59824
21634,231.55667
21635,282.59824
21636,282.59824
21637,282.59824
21638,282.59824
21639,282.59824
21640,231.55667
21641,282.59824
21642,282.59824
21643,745.7113
21644,694.66974
21645,856.6645
21646,1259.8594
21647,847.8048
21648,1009.8056
21649,1171.8003
21650,1259.8795
21651,4816.668
21652,4867.713
21653,4816.6646
21654,3737.1948
21655,3575.2002
21656,3413.2056
21657,3251.2295
21658,3089.223
21659,2686.0203
21660,2524.0195
21661,2472.978
21662,1847.8921
21663,1796.8506
21664,1847.8921
21665,1361.9261
21666,1310.8881
21667,1259.8464
21668,1310.8881
21669,889.1945
21670,727.1938
21671,565.19305
21672,514.1515
21673,282.59824
21674,231.55667
21675,162.00073
21676,0.0
21677,231.55658
21678,282.6016
21679,796.75305
21680,958.74774
21681,727.20734
21682,565.2066
21683,606.60913
21684,444.60837
21685,282.6016
21686,282.6016
21687,282.6016
21688,231.55658
21689,162.00073
21690,0.0
21691,0.0
21692,231.55658
21693,282.6016
21694,565.2066
21695,1241.3755
21696,1079.3748
21697,1028.3298
21698,1079.3748
21699,1403.3788
21700,1241.378
21701,1079.3713
21702,1028.3263
21703,1079.3713
21704,1241.3721
21705,1403.3728
21706,1565.3735
21707,1727.3743
21708,1889.375
21709,2051.3757
21710,2454.5715
21711,1524.0098
21712,1361.9934
21713,1523.9943
21714,1361.9934
21715,1310.9485
21716,1361.9934
21717,1413.042
21718,1575.0487
21719,958.76324
21720,444.60837
21721,282.6016
21722,282.6016
21723,282.6016
21724,282.6016
21725,231.55658
21726,0.0
21727,0.0
21728,231.55658
21729,162.00073
21730,0.0
21731,0.0
21732,0.0
21733,0.0
21734,162.00073
21735,0.0
21736,0.0
21737,162.00073
21738,0.0
21739,0.0
21740,282.6016
21741,282.6016
21742,231.55658
21743,282.6016
21744,231.55658
21745,282.6016
21746,847.815
21747,796.77
21748,847.815
21749,796.77
21750,847.815
21751,1009.81573
21752,1413.0115
21753,1575.0062
21754,1737.007
21755,2140.2095
21756,2302.2102
21757,2464.211
21758,2867.4065
21759,3631.8467
21760,4248.058
21761,4086.0635
21762,3682.8677
21763,3520.867
21764,3469.822
21765,3520.867
21766,3469.8184
21767,3844.8926
21768,3793.8474
21769,3844.8926
21770,4710.9873
21771,4307.785
21772,4145.784
21773,4196.8223
21774,4145.781
21775,4196.8223
21776,1987.1454
21777,2390.3196
21778,1987.1238
21779,1825.123
21780,1987.1238
21781,1241.3755
21782,1079.3748
21783,1028.3298
21784,1079.3748
21785,838.1631
21786,676.16235
21787,514.1616
21788,676.16235
21789,282.6016
21790,162.00073
21791,0.0
21792,0.0
21793,0.0
21794,0.0
21795,0.0
21796,0.0
21797,0.0
21798,0.0
21799,282.6016
21800,162.00073
21801,0.0
21802,0.0
21803,0.0
21804,231.55658
21805,282.6016
21806,463.1131
21807,977.268
21808,565.2066
21809,727.20734
21810,889.20807
21811,1292.4038
21812,1028.3263
21813,977.2813
21814,1028.3263
21815,2130.4937
21816,2079.4521
21817,2028.4071
21818,2079.4521
21819,1593.4896
21820,1542.4481
21821,1491.4031
21822,1542.4481
21823,2056.613
21824,847.7947
21825,796.74963
21826,847.7947
21827,606.60913
21828,444.60236
21829,282.6016
21830,162.00676
21831,0.0
21832,282.605
21833,282.605
21834,282.605
21835,282.605
21836,282.605
21837,282.605
21838,282.605
21839,162.00676
21840,0.0
21841,0.0
21842,0.0
21843,0.0
21844,282.6016
21845,162.00676
21846,0.0
21847,282.605
21848,231.5565
21849,282.605
21850,958.77997
21851,796.7732
21852,745.7247
21853,1523.9797
21854,1120.7832
21855,958.7765
21856,796.7697
21857,958.7765
21858,796.7697
21859,796.7697
21860,847.8252
21861,1847.9752
21862,2009.976
21863,2171.9766
21864,1454.46
21865,1292.4531
21866,1130.4403
21867,1079.3918
21868,1130.4403
21869,1079.3918
21870,1130.4403
21871,1292.4471
21872,1454.4539
21873,282.605
21874,282.605
21875,162.00676
21876,0.0
21877,0.0
21878,0.0
21879,0.0
21880,282.6016
21881,162.00676
21882,0.0
21883,0.0
21884,231.55658
21885,282.6016
21886,282.6016
21887,231.55658
21888,282.6016
21889,282.6016
21890,162.00676
21891,0.0
21892,231.55658
21893,162.00676
21894,0.0
21895,0.0
21896,0.0
21897,0.0
21898,0.0
21899,231.5565
21900,282.605
21901,565.2134
21902,514.1649
21903,565.2134
21904,727.22015
21905,1130.4166
21906,1857.6078
21907,1806.5627
21908,1857.6078
21909,2019.6145
21910,2422.811
21911,2584.8118
21912,3562.2969
21913,3400.2903
21914,3349.2417
21915,3187.21
21916,3803.4685
21917,3752.4236
21918,3238.2654
21919,3187.2168
21920,3238.2654
21921,3400.278
21922,3562.291
21923,3724.2976
21924,4590.3926
21925,4428.3857
21926,2533.867
21927,2482.8184
21928,1968.6501
21929,1806.6373
21930,1755.5889
21931,1593.5665
21932,1755.5732
21933,1593.5665
21934,2107.7246
21935,796.7732
21936,745.7247
21937,796.7732
21938,958.77997
21939,958.7639
21940,796.7632
21941,282.605
21942,282.605
21943,162.00676
21944,0.0
21945,231.55658
21946,282.6016
21947,282.6016
21948,282.6016
21949,282.6016
21950,231.55658
21951,231.55658
21952,162.00676
21953,0.0
21954,0.0
21955,282.6016
21956,231.55658
21957,162.00676
21958,0.0
21959,282.605
21960,231.5565
21961,282.605
21962,565.2134
21963,514.1649
21964,565.2134
21965,565.2134
21966,796.7732
21967,745.7247
21968,796.7732
21969,2362.0571
21970,2311.0122
21971,2259.9636
21972,2311.0122
21973,2362.0571
21974,1774.008
21975,1722.9596
21976,1774.008
21977,1936.0209
21978,39327.777
21979,39276.723
21980,39225.668
21981,39276.723
21982,676.1589
21983,444.61176
21984,282.605
21985,162.01282
21986,0.0
21987,0.0
21988,0.0
21989,0.0
21990,0.0
21991,0.0
21992,0.0
21993,0.0
21994,282.605
21995,282.605
21996,231.5565
21997,282.605
21998,282.605
21999,282.605
22000,231.5565
22001,0.0
22002,0.0
22003,231.55641
22004,282.6084
22005,565.22015
22006,514.1682
22007,565.22015
22008,1241.3815
22009,1079.3748
22010,514.16473
22011,514.16473
22012,514.16473
22013,565.22015
22014,514.16473
22015,463.11273
22016,514.16473
22017,463.11273
22018,514.16473
22019,1171.861
22020,1009.84814
22021,847.8354
22022,796.7834
22023,847.8354
22024,1009.84814
22025,282.6084
22026,282.6084
22027,162.01282
22028,0.0
22029,0.0
22030,282.605
22031,282.605
22032,282.605
22033,231.5565
22034,282.605
22035,282.605
22036,231.5565
22037,282.605
22038,282.605
22039,565.2066
22040,514.1581
22041,565.2066
22042,606.6306
22043,444.61783
22044,282.605
22045,231.5565
22046,282.605
22047,282.605
22048,282.605
22049,282.605
22050,231.5565
22051,282.605
22052,162.01282
22053,0.0
22054,282.6084
22055,231.55641
22056,282.6084
22057,444.62122
22058,847.8184
22059,3946.8206
22060,3784.8079
22061,2140.213
22062,2089.1643
22063,2140.213
22064,2654.3674
22065,2705.416
22066,3117.6853
22067,3066.6333
22068,3117.6853
22069,3066.6177
22070,2904.6047
22071,2955.6604
22072,2904.6084
22073,2955.6604
22074,3117.673
22075,3279.686
22076,3441.6987
22077,3844.896
22078,2978.4915
22079,2575.2876
22080,2413.2747
22081,2251.262
22082,2413.2747
22083,1686.0452
22084,1524.0323
22085,1362.0135
22086,1310.9615
22087,1362.0135
22088,1876.1715
22089,676.181
22090,514.1682
22091,676.181
22092,282.6084
22093,282.6084
22094,282.6084
22095,162.01282
22096,0.0
22097,0.0
22098,231.5565
22099,282.605
22100,514.1581
22101,565.2066
22102,1120.8109
22103,1282.8298
22104,514.1616
22105,444.61176
22106,282.605
22107,282.605
22108,231.5565
22109,282.605
22110,444.61176
22111,282.605
22112,162.01282
22113,0.0
22114,0.0
22115,231.55641
22116,231.55641
22117,282.6084
22118,282.6084
22119,231.55641
22120,282.6084
22121,514.1682
22122,565.22015
22123,2593.6135
22124,2644.6655
22125,2491.52
22126,2542.572
22127,2704.5908
22128,2005.568
22129,1954.516
22130,2005.568
22131,2056.6165
22132,39207.188
22133,39045.168
22134,38994.113
22135,39045.168
22136,38206.918
22137,38155.86
22138,37993.83
22139,282.6084
22140,282.6084
22141,282.6084
22142,282.6084
22143,282.6084
22144,282.6084
22145,282.6084
22146,282.6084
22147,231.55641
22148,282.6084
22149,565.2134
22150,676.1837
22151,514.1649
22152,676.1837
22153,565.2134
22154,282.6084
22155,282.6084
22156,162.01883
22157,0.0
22158,282.6118
22159,231.55632
22160,282.6118
22161,444.6306
22162,1361.9832
22163,282.6118
22164,231.55632
22165,231.55632
22166,231.55632
22167,231.55632
22168,282.6118
22169,231.55632
22170,282.6118
22171,231.55632
22172,282.6118
22173,282.6118
22174,514.168
22175,565.227
22176,565.227
22177,514.1715
22178,282.6118
22179,162.01883
22180,0.0
22181,0.0
22182,282.6084
22183,231.55641
22184,282.6084
22185,796.7765
22186,514.16144
22187,1079.3884
22188,676.1837
22189,514.1649
22190,463.1129
22191,514.1649
22192,847.815
22193,796.7665
22194,745.71454
22195,796.7665
22196,727.23224
22197,565.2134
22198,514.16144
22199,565.2134
22200,514.1649
22201,565.2134
22202,565.2134
22203,514.1649
22204,565.2134
22205,514.16144
22206,282.6084
22207,162.01883
22208,0.0
22209,0.0
22210,231.55632
22211,282.6118
22212,565.227
22213,4067.4163
22214,3664.2244
22215,3502.1995
22216,3098.9946
22217,2936.9758
22218,2885.9238
22219,2936.9758
22220,2997.0957
22221,2835.077
22222,2673.052
22223,2621.993
22224,2673.052
22225,2621.9963
22226,2673.052
22227,2835.0708
22228,3238.2688
22229,3400.2815
22230,3562.2944
22231,3019.921
22232,2857.902
22233,2695.883
22234,2533.8704
22235,2482.8184
22236,1968.6536
22237,1806.6407
22238,1403.4427
22239,1241.424
22240,1079.4052
22241,1241.424
22242,1079.4052
22243,444.6306
22244,282.6118
22245,282.6118
22246,162.01883
22247,0.0
22248,0.0
22249,0.0
22250,282.6084
22251,231.55641
22252,282.6084
22253,514.1649
22254,676.1837
22255,838.2026
22256,1000.2214
22257,3506.187
22258,3557.2424
22259,3182.1218
22260,565.2134
22261,514.16144
22262,565.2134
22263,514.16144
22264,565.2134
22265,444.62723
22266,282.6084
22267,282.6084
22268,162.01883
22269,0.0
22270,0.0
22271,0.0
22272,0.0
22273,0.0
22274,231.55632
22275,282.6118
22276,444.63666
22277,606.6555
22278,39555.34
22279,39606.4
22280,39342.227
22281,39291.168
22282,39342.227
22283,2237.1277
22284,2186.0723
22285,2237.1277
22286,39378.85
22287,39327.78
22288,38813.617
22289,38762.56
22290,38813.617
22291,38086.336
22292,37924.305
22293,37762.273
22294,37711.215
22295,37762.273
22296,37600.24
22297,37762.26
22298,37924.285
22299,565.22015
22300,33754.562
22301,33592.53
22302,33541.473
22303,33379.43
22304,33328.37
22305,33379.43
22306,33430.492
22307,796.7767
22308,33217.387
22309,606.66156
22310,444.63666
22311,282.6118
22312,162.02489
22313,0.0
22314,0.0
22315,282.61517
22316,282.61517
22317,282.61517
22318,162.02489
22319,0.0
22320,0.0
22321,0.0
22322,0.0
22323,0.0
22324,0.0
22325,0.0
22326,0.0
22327,0.0
22328,231.55624
22329,282.61517
22330,282.61517
22331,444.64005
22332,282.61517
22333,162.02489
22334,0.0
22335,282.6118
22336,231.55632
22337,282.6118
22338,676.18964
22339,514.16473
22340,676.18964
22341,1362.0071
22342,958.8016
22343,796.7767
22344,745.72125
22345,796.7767
22346,745.7247
22347,907.7496
22348,1686.0619
22349,1524.031
22350,1362.0001
22351,847.8252
22352,796.7697
22353,847.8252
22354,30094.121
22355,30043.062
22356,30094.121
22357,1575.1101
22358,1171.9039
22359,1009.87305
22360,847.84216
22361,444.63666
22362,282.6118
22363,282.6118
22364,162.02489
22365,0.0
22366,282.61517
22367,231.55624
22368,282.61517
22369,3543.6375
22370,3381.6125
22371,3219.5876
22372,3168.5322
22373,3219.5876
22374,3381.6125
22375,3117.6885
22376,2714.49
22377,2552.465
22378,2390.4402
22379,2339.381
22380,2390.4402
22381,2552.465
22382,2714.49
22383,2876.515
22384,3631.838
22385,3682.8933
22386,3140.5137
22387,2978.4949
22388,2927.4395
22389,2978.4949
22390,2251.2654
22391,1848.0854
22392,1686.0605
22393,1524.0356
22394,796.79333
22395,745.7344
22396,796.79333
22397,282.61517
22398,282.61517
22399,162.02489
22400,0.0
22401,0.0
22402,282.6118
22403,282.6118
22404,231.55632
22405,282.6118
22406,463.11273
22407,514.1682
22408,565.22015
22409,796.7767
22410,958.79553
22411,1120.8143
22412,3274.6309
22413,3112.5999
22414,2950.5688
22415,2899.51
22416,2950.5688
22417,2899.5066
22418,745.7178
22419,796.7732
22420,565.22015
22421,847.84216
22422,444.63666
22423,282.6118
22424,231.55632
22425,231.55632
22426,282.6118
22427,282.6118
22428,162.02489
22429,0.0
22430,162.02489
22431,324.04977
22432,727.2485
22433,889.2801
22434,1051.311
22435,1644.6656
22436,1593.6067
22437,1644.6656
22438,2468.6875
22439,2417.6287
22440,2468.6875
22441,39258.273
22442,39096.24
22443,38693.03
22444,38531.0
22445,38368.965
22446,38206.926
22447,37803.72
22448,37641.69
22449,37479.66
22450,37317.62
22451,37266.56
22452,37317.62
22453,38044.88
22454,34037.176
22455,33633.977
22456,33471.945
22457,33309.914
22458,33147.88
22459,33096.816
22460,33147.88
22461,32985.836
22462,32934.773
22463,32985.836
22464,1009.8892
22465,847.8523
22466,444.6461
22467,282.61517
22468,282.61517
22469,162.0309
22470,0.0
22471,0.0
22472,0.0
22473,0.0
22474,231.55624
22475,282.61517
22476,282.61517
22477,282.61517
22478,282.61517
22479,282.61517
22480,282.61517
22481,282.61517
22482,162.0309
22483,0.0
22484,0.0
22485,282.61856
22486,282.61856
22487,162.0309
22488,0.0
22489,231.55624
22490,282.61517
22491,565.227
22492,727.2579
22493,796.7799
22494,745.72095
22495,796.7799
22496,1241.4227
22497,1079.3918
22498,1028.3329
22499,1079.3918
22500,1241.4227
22501,977.28094
22502,1028.3398
22503,1565.4777
22504,1403.4467
22505,1241.4158
22506,1079.3849
22507,1028.3259
22508,1079.3849
22509,29862.568
22510,29811.506
22511,29862.568
22512,29811.502
22513,1292.495
22514,889.28876
22515,727.2579
22516,565.227
22517,514.168
22518,565.227
22519,324.0618
22520,162.0309
22521,0.0
22522,0.0
22523,231.55617
22524,282.61856
22525,565.24054
22526,3451.144
22527,3502.203
22528,3451.1475
22529,3502.203
22530,1259.9291
22531,2835.08
22532,2673.0554
22533,2158.8875
22534,2107.825
22535,2158.8875
22536,2673.0554
22537,2835.08
22538,2997.105
22539,2483.026
22540,2534.0884
22541,3261.11
22542,3210.0513
22543,3261.11
22544,2533.8806
22545,2130.7007
22546,1968.6758
22547,1806.6509
22548,1079.4084
22549,565.24054
22550,514.1781
22551,282.61856
22552,162.0309
22553,0.0
22554,0.0
22555,282.61517
22556,231.55624
22557,282.61517
22558,444.6461
22559,847.8523
22560,1009.8892
22561,1171.9202
22562,15430.158
22563,15379.096
22564,15430.158
22565,1403.4296
22566,3557.2458
22567,3154.0464
22568,2992.0156
22569,2829.9846
22570,2667.9539
22571,2616.8914
22572,2667.9539
22573,2292.8054
22574,2343.868
22575,1968.7195
22576,1454.538
22577,565.227
22578,1130.4641
22579,514.1715
22580,565.227
22581,514.168
22582,324.0618
22583,162.0309
22584,0.0
22585,231.55617
22586,282.61856
22587,606.6649
22588,768.69586
22589,1310.9811
22590,1259.9187
22591,1310.9811
22592,1362.0504
22593,1524.0874
22594,1686.1243
22595,1848.1613
22596,38717.07
22597,38666.008
22598,38717.07
22599,38452.875
22600,38975.656
22601,38813.62
22602,38410.418
22603,38248.383
22604,38086.344
22605,37924.31
22606,37762.277
22607,37359.08
22608,37197.04
22609,37035.004
22610,36983.938
22611,37035.004
22612,37086.074
22613,33754.566
22614,33592.535
22615,33189.336
22616,33027.297
22617,32865.26
22618,32703.217
22619,32652.15
22620,32703.217
22621,32865.254
22622,889.3076
22623,727.2707
22624,565.23376
22625,514.1713
22626,565.23376
22627,282.61856
22628,282.61856
22629,282.61856
22630,282.61856
22631,231.55617
22632,282.61856
22633,444.65552
22634,1861.5876
22635,1699.5447
22636,1537.5017
22637,565.23376
22638,565.23376
22639,444.64948
22640,282.61856
22641,727.28687
22642,162.03696
22643,0.0
22644,0.0
22645,0.0
22646,231.55617
22647,282.61856
22648,847.8455
22649,796.78314
22650,847.8455
22651,1028.3395
22652,977.27716
22653,33550.625
22654,33499.56
22655,33550.625
22656,1362.0104
22657,1310.948
22658,1362.0104
22659,32466.22
22660,1259.8995
22661,1686.0653
22662,1524.0344
22663,1362.0034
22664,1310.941
22665,1362.0034
22666,1310.9446
22667,29741.986
22668,29579.95
22669,29528.883
22670,29579.95
22671,1171.9133
22672,1009.8764
22673,847.8455
22674,796.78314
22675,768.7234
22676,606.6864
22677,444.64948
22678,282.61856
22679,282.61856
22680,162.03696
22681,0.0
22682,282.62195
22683,231.55609
22684,282.62195
22685,796.8032
22686,745.73737
22687,796.8032
22688,1028.3729
22689,1079.4388
22690,2441.5127
22691,2038.3058
22692,1876.2688
22693,1825.2029
22694,1876.2688
22695,1825.2029
22696,2413.5068
22697,2251.4697
22698,2200.4004
22699,2251.4697
22700,2200.4038
22701,2251.4697
22702,847.87604
22703,796.8102
22704,847.87604
22705,727.28424
22706,565.2473
22707,444.6589
22708,282.62195
22709,162.03696
22710,0.0
22711,282.61856
22712,231.55617
22713,282.61856
22714,565.23376
22715,514.1713
22716,565.23376
22717,727.2707
22718,889.3076
22719,15147.543
22720,15096.477
22721,15147.539
22722,15096.474
22723,15147.539
22724,15309.582
22725,3274.634
22726,3112.6033
22727,2950.5723
22728,2547.372
22729,2385.3352
22730,2223.2922
22731,2061.2493
22732,1899.2063
22733,1737.1633
22734,1333.9564
22735,1171.9194
22736,1009.88245
22737,847.8455
22738,796.78656
22739,606.68036
22740,444.64948
22741,282.61856
22742,162.03696
22743,0.0
22744,231.55609
22745,282.62195
22746,1028.3625
22747,977.29663
22748,1028.3625
22749,1079.4319
22750,1241.4688
22751,1403.5057
22752,1565.5427
22753,1727.5797
22754,1889.677
22755,38383.383
22756,38434.45
22757,38170.254
22758,38221.324
22759,39096.242
22760,38693.043
22761,38531.004
22762,38368.97
22763,38206.93
22764,38155.863
22765,38206.93
22766,37479.664
22767,37317.625
22768,36803.45
22769,36752.383
22770,36803.45
22771,36965.5
22772,33875.156
22773,33471.957
22774,33309.918
22775,33147.883
22776,32744.682
22777,32582.639
22778,32420.596
22779,32369.525
22780,32420.596
22781,1575.1554
22782,847.8557
22783,796.7898
22784,847.8557
22785,1009.8987
22786,565.24054
22787,727.2835
22788,565.24054
22789,514.1781
22790,463.11227
22791,514.1781
22792,565.24054
22793,1741.0087
22794,1578.9657
22795,1416.9227
22796,1254.8798
22797,1092.8368
22798,930.7938
22799,768.75085
22800,606.7079
22801,444.66492
22802,282.62195
22803,282.62195
22804,231.55609
22805,282.62195
22806,514.1781
22807,1079.4052
22808,1028.3392
22809,1079.4052
22810,33532.332
22811,33481.113
22812,33319.07
22813,33268.0
22814,33319.07
22815,33481.113
22816,32345.64
22817,32183.598
22818,32132.53
22819,32183.598
22820,32234.672
22821,32183.602
22822,32234.672
22823,29672.502
22824,29510.451
22825,29459.383
22826,29862.572
22827,29348.396
22828,29297.328
22829,29348.396
22830,1292.4984
22831,1241.4325
22832,1292.4984
22833,1051.3453
22834,889.30835
22835,727.2714
22836,565.24054
22837,514.1746
22838,565.24054
22839,282.62195
22840,162.04297
22841,0.0
22842,0.0
22843,231.556
22844,282.62534
22845,514.1813
22846,676.22424
22847,796.81683
22848,847.88617
22849,2320.9336
22850,2158.8906
22851,1755.6898
22852,1593.6469
22853,1542.5775
22854,1593.6469
22855,2534.0918
22856,2130.8909
22857,1968.8478
22858,1917.7784
22859,1968.8478
22860,2130.8909
22861,727.29706
22862,565.2541
22863,514.18475
22864,565.2541
22865,444.6683
22866,282.62534
22867,162.04297
22868,0.0
22869,231.55609
22870,282.62195
22871,565.24054
22872,1310.9781
22873,796.79333
22874,745.7274
22875,796.79333
22876,847.8557
22877,1009.89264
22878,14915.99
22879,14864.921
22880,14915.99
22881,14864.917
22882,15026.96
22883,15189.003
22884,15026.92
22885,14864.877
22886,14702.834
22887,2667.9573
22888,2264.7563
22889,2102.7134
22890,1940.6703
22891,1778.6273
22892,1616.5844
22893,1454.5414
22894,1403.4755
22895,1454.5414
22896,1292.5044
22897,1130.4675
22898,727.2714
22899,565.24054
22900,444.6589
22901,282.62195
22902,162.04297
22903,0.0
22904,162.04297
22905,282.62534
22906,745.74054
22907,796.8099
22908,958.85895
22909,1120.908
22910,1282.9569
22911,1445.006
22912,1607.055
22913,1769.104
22914,7726.7603
22915,7675.6875
22916,7624.618
22917,7675.6875
22918,38151.824
22919,38100.754
22920,37938.695
22921,37989.77
22922,37262.45
22923,37211.38
22924,37262.45
22925,38813.63
22926,37049.277
22927,36887.227
22928,36836.152
22929,36785.08
22930,36622.973
22931,36682.875
22932,36520.824
22933,36682.875
22934,36844.92
22935,37137.176
22936,33592.562
22937,33189.355
22938,33027.305
22939,32865.26
22940,32703.22
22941,32300.02
22942,32137.97
22943,31975.914
22944,31924.842
22945,1292.53
22946,1130.4811
22947,1079.4117
22948,1130.4811
22949,31762.781
22950,31813.854
22951,796.7965
22952,31498.531
22953,31447.459
22954,31498.531
22955,31549.611
22956,1861.5911
22957,1699.5481
22958,1537.5051
22959,1486.4358
22960,1213.4192
22961,1051.3762
22962,889.33325
22963,727.2903
22964,565.2473
22965,514.178
22966,565.2473
22967,727.2963
22968,796.80347
22969,745.73413
22970,796.80347
22971,1259.8953
22972,33249.703
22973,33300.773
22974,33601.695
22975,33198.496
22976,33036.445
22977,33198.496
22978,33036.44
22979,32466.223
22980,31952.045
22981,31900.973
22982,31952.045
22983,31900.973
22984,31952.045
22985,32114.096
22986,29551.924
22987,29389.875
22988,29227.826
22989,29065.771
22990,29014.7
22991,29065.771
22992,29014.695
22993,1524.0579
