,TWI_raster
49995,-13.264117
49996,-10.197191
49997,-13.2644
49998,-13.600912
49999,-12.746494
50000,-12.753682
50001,-13.446627
50002,-13.3980255
50003,-12.281491
50004,-11.627757
50005,-10.618285
50006,-11.310702
50007,-13.66977
50008,-11.336682
50009,-13.669959
50010,-12.872742
50011,-10.189697
50012,-11.9324255
50013,-12.382969
50014,-13.674654
50015,-15.356134
50016,-13.7924385
50017,-13.30355
50018,-12.21084
50019,-14.123625
50020,-15.109851
50021,-11.115772
50022,-9.2772665
50023,-12.333387
50024,-12.502715
50025,-11.719003
50026,-11.913222
50027,-12.223281
50028,-11.247448
50029,-10.17264
50030,-13.734191
50031,-11.892513
50032,-12.796179
50033,-11.398387
50034,-11.391161
50035,-12.059667
50036,-11.896238
50037,-12.131113
50038,-12.024907
50039,-14.139774
50040,-12.7933655
50041,-12.204943
50042,-12.643769
50043,-12.672902
50044,-12.753951
50045,-11.68259
50046,-11.007092
50047,-10.80483
50048,-12.376838
50049,-10.82903
50050,-10.829206
50051,-11.585349
50052,-10.802441
50053,-10.664744
50054,-11.900111
50055,-12.6535225
50056,-10.79917
50057,-13.957405
50058,-10.645935
50059,-13.28571
50060,-11.319653
50061,-13.734545
50062,-12.829187
50063,-13.852092
50064,-11.869826
50065,-11.605566
50066,-10.9054575
50067,-11.543232
50068,-9.831054
50069,-11.917625
50070,-11.626632
50071,-11.185934
50072,-11.701933
50073,-13.526525
50074,-10.459637
50075,-11.906047
50076,-9.556674
50077,-13.264117
50078,-10.056106
50079,-13.446627
50080,-12.908169
50081,-13.600912
50082,-13.313171
50083,-11.639234
50084,-13.159259
50085,-13.041044
50086,-11.626724
50087,-11.546089
50088,-12.362871
50089,-11.463955
50090,-9.639989
50091,-11.591524
50092,-12.111341
50093,-14.257662
50094,-11.770298
50095,-12.986962
50096,-10.906432
50097,-11.134739
50098,-11.631751
50099,-10.980417
50100,-12.738254
50101,-11.421029
50102,-11.099586
50103,-11.90982
50104,-11.425611
50105,-10.58726
50106,-12.747973
50107,-14.243969
50108,-15.426037
50109,-12.08228
50110,-10.505298
50111,-11.83111
50112,-14.173795
50113,-14.536842
50114,-14.587579
50115,-12.89333
50116,-13.258547
50117,-13.082591
50118,-8.826583
50119,-10.096428
50120,-12.743564
50121,-14.427955
50122,-13.880232
50123,-14.025191
50124,-15.094377
50125,-15.346484
50126,-15.354773
50127,-14.095736
50128,-12.858479
50129,-12.769194
50130,-11.282908
50131,-12.687505
50132,-9.6246195
50133,-13.3984585
50134,-13.415552
50135,-13.047375
50136,-15.224347
50137,-12.328001
50138,-14.347606
50139,-12.212446
50140,-10.739785
50141,-15.136267
50142,-14.2452755
50143,-11.997417
50144,-12.21975
50145,-13.019516
50146,-12.385412
50147,-12.956255
50148,-12.261871
50149,-13.746336
50150,-14.237593
50151,-14.164217
50152,-9.823409
50153,-12.646463
50154,-12.036979
50155,-10.410023
50156,-11.291763
50157,-12.979244
50158,-9.208844
50159,-11.061366
50160,-9.961229
50161,-11.539721
50162,-12.108573
50163,-10.14963
50164,-10.403643
50165,-11.153489
50166,-10.861017
50167,-12.703511
50168,-11.748573
50169,-13.798959
50170,-10.143252
50171,-11.432298
50172,-10.926018
50173,-13.841612
50174,-10.436964
50175,-12.208709
50176,-13.302939
50177,-14.533408
50178,-13.255659
50179,-14.0100155
50180,-14.054088
50181,-12.830156
50182,-12.558874
50183,-12.347437
50184,-12.654513
50185,-11.7930765
50186,-13.624771
50187,-13.87014
50188,-14.0415125
50189,-12.991146
50190,-12.899247
50191,-12.304793
50192,-14.192017
50193,-12.348076
50194,-13.278383
50195,-11.884635
50196,-14.020719
50197,-12.627254
50198,-12.5924015
50199,-11.562265
50200,-15.103821
50201,-14.675476
50202,-13.35383
50203,-13.356232
50204,-12.466747
50205,-13.823812
50206,-14.430904
50207,-12.44507
50208,-13.763399
50209,-13.86763
50210,-11.058422
50211,-11.963456
50212,-12.968795
50213,-12.587961
50214,-12.207378
50215,-14.356608
50216,-12.619413
50217,-13.203178
50218,-13.344448
50219,-14.499765
50220,-13.622233
50221,-12.411959
50222,-13.0368185
50223,-11.6902075
50224,-14.433874
50225,-12.614482
50226,-12.862411
50227,-14.4954195
50228,-14.6255
50229,-15.151418
50230,-14.671018
50231,-11.141173
50232,-10.632035
50233,-11.260193
50234,-8.617639
50235,-12.329698
50236,-12.711549
50237,-13.527039
50238,-14.625224
50239,-14.275682
50240,-12.396886
50241,-14.226387
50242,-13.467073
50243,-14.675476
50244,-14.78556
50245,-14.638696
50246,-15.30566
50247,-14.184532
50248,-12.960449
50249,-13.436942
50250,-12.890039
50251,-13.913045
50252,-11.914034
50253,-13.600912
50254,-12.6903305
50255,-12.098777
50256,-10.37707
50257,-13.794878
50258,-11.001971
50259,-11.691505
50260,-11.787141
50261,-12.120135
50262,-11.325083
50263,-10.728843
50264,-13.353273
50265,-12.315271
50266,-13.3595295
50267,-10.736923
50268,-12.619999
50269,-10.692994
50270,-13.041397
50271,-13.15863
50272,-10.939948
50273,-11.398806
50274,-12.107446
50275,-12.25028
50276,-12.540441
50277,-11.965623
50278,-10.827623
50279,-13.90606
50280,-11.560087
50281,-12.531496
50282,-13.526742
50283,-13.2644
50284,-10.602723
50285,-11.3667145
50286,-10.661761
50287,-11.725861
50288,-11.929794
50289,-12.49648
50290,-13.419449
50291,-12.169434
50292,-11.838263
50293,-14.636532
50294,-14.870022
50295,-15.706735
50296,-14.883802
50297,-15.439164
50298,-10.241392
50299,-12.910607
50300,-11.319428
50301,-13.03721
50302,-15.524828
50303,-13.590616
50304,-11.63337
50305,-13.526525
50306,-12.98071
50307,-10.029889
50308,-13.298586
50309,-11.576441
50310,-12.85011
50311,-14.006243
50312,-11.861565
50313,-11.268482
50314,-12.753951
50315,-11.906532
50316,-12.876422
50317,-12.139679
50318,-13.264117
50319,-12.75348
50320,-11.942779
50321,-12.75348
50322,-13.158945
50323,-12.123192
50324,-13.600912
50325,-13.600912
50326,-11.758548
50327,-13.600912
50328,-11.222869
50329,-12.453245
50330,-13.734368
50331,-9.653197
50332,-11.089181
50333,-10.123505
50334,-13.169128
50335,-11.392059
50336,-14.219781
50337,-11.917942
50338,-12.635776
50339,-11.64512
50340,-11.851312
50341,-13.957547
50342,-10.962376
50343,-13.20343
50344,-12.454356
50345,-12.692793
50346,-13.2644
50347,-11.715308
50348,-12.653004
50349,-13.041044
50350,-12.753951
50351,-12.75348
50352,-11.016367
50353,-12.089667
50354,-12.040084
50355,-11.784924
50356,-12.558978
50357,-12.65137
50358,-11.877005
50359,-11.532616
50360,-11.52805
50361,-13.158945
50362,-12.050814
50363,-13.734368
50364,-13.526742
50365,-13.041397
50366,-13.60071
50367,-9.470643
50368,-11.014349
50369,-12.692986
50370,-14.14001
50371,-12.93386
50372,-10.364515
50373,-9.992542
50374,-10.779678
50375,-12.114131
50376,-11.940343
50377,-12.8976
50378,-10.878977
50379,-13.366857
50380,-14.139774
50381,-12.338312
50382,-11.083962
50383,-9.813377
50384,-14.541296
50385,-13.587572
50386,-10.971551
50387,-9.215409
50388,-14.657401
50389,-14.387471
50390,-13.470898
50391,-13.3253145
50392,-11.840049
50393,-13.410997
50394,-12.362896
50395,-12.466267
50396,-13.119325
50397,-14.666786
50398,-13.615013
50399,-12.959236
50400,-13.104146
50401,-12.628761
50402,-14.05773
50403,-14.383663
50404,-13.863502
50405,-14.184774
50406,-13.30753
50407,-14.559086
50408,-11.628519
50409,-12.020306
50410,-12.640119
50411,-12.759464
50412,-13.384495
50413,-11.534493
50414,-12.116463
50415,-14.609866
50416,-13.111641
50417,-11.790386
50418,-14.357944
50419,-12.138175
50420,-12.699848
50421,-15.648168
50422,-13.920947
50423,-12.913992
50424,-13.330449
50425,-12.594422
50426,-13.826923
50427,-14.279443
50428,-9.929839
50429,-12.757085
50430,-14.171916
50431,-12.455741
50432,-12.848131
50433,-11.376642
50434,-12.009886
50435,-10.1648035
50436,-11.01238
50437,-11.924426
50438,-10.093119
50439,-7.957057
50440,-10.902824
50441,-11.699467
50442,-11.926229
50443,-13.446627
50444,-13.795045
50445,-11.464007
50446,-11.421585
50447,-12.430178
50448,-12.975265
50449,-14.362918
50450,-8.502025
50451,-11.346808
50452,-9.650299
50453,-15.279246
50454,-12.473119
50455,-11.818791
50456,-14.01641
50457,-13.2127075
50458,-12.549128
50459,-11.283745
50460,-13.771458
50461,-11.505472
50462,-12.685775
50463,-12.565936
50464,-12.186886
50465,-13.059244
50466,-15.107942
50467,-15.210431
50468,-15.265887
50469,-12.286185
50470,-11.699534
50471,-11.831888
50472,-13.683289
50473,-12.248004
50474,-13.094972
50475,-12.14682
50476,-11.701469
50477,-14.321712
50478,-13.812021
50479,-12.569271
50480,-13.5847435
50481,-12.500744
50482,-13.795045
50483,-12.6309395
50484,-12.614241
50485,-14.139774
50486,-11.33398
50487,-9.879151
50488,-12.333738
50489,-13.370583
50490,-11.141237
50491,-11.854718
50492,-14.26641
50493,-12.84024
50494,-13.561285
50495,-13.874295
50496,-13.794121
50497,-12.931443
50498,-12.965157
50499,-12.286891
50500,-12.326963
50501,-13.793881
50502,-13.136063
50503,-10.912253
50504,-14.891285
50505,-14.159176
50506,-10.5268755
50507,-13.852946
50508,-9.726244
50509,-12.388607
50510,-8.619244
50511,-9.838133
50512,-12.832521
50513,-12.165313
50514,-11.910807
50515,-14.873781
50516,-14.013733
50517,-14.04961
50518,-13.752442
50519,-12.863274
50520,-13.381712
50521,-13.024383
50522,-11.836168
50523,-12.268892
50524,-13.88435
50525,-12.228685
50526,-11.872157
50527,-14.052548
50528,-12.255853
50529,-11.213877
50530,-13.264117
50531,-11.078365
50532,-10.844075
50533,-9.457815
50534,-10.189467
50535,-11.43856
50536,-12.115579
50537,-13.60071
50538,-10.552978
50539,-13.3595295
50540,-12.008314
50541,-11.420827
50542,-11.864819
50543,-11.435821
50544,-11.445709
50545,-13.60071
50546,-12.116808
50547,-12.513746
50548,-10.196055
50549,-13.359273
50550,-11.780169
50551,-12.838705
50552,-13.04126
50553,-14.650764
50554,-13.766462
50555,-12.930133
50556,-10.107231
50557,-13.318774
50558,-11.396079
50559,-11.437713
50560,-11.815915
50561,-11.3178835
50562,-13.2644
50563,-11.965585
50564,-13.795045
50565,-14.006243
50566,-12.095495
50567,-13.106107
50568,-11.535579
50569,-12.300448
50570,-12.419964
50571,-10.795019
50572,-12.326977
50573,-13.467976
50574,-12.368231
50575,-13.742639
50576,-14.599356
50577,-12.076356
50578,-13.448038
50579,-15.461656
50580,-12.161493
50581,-10.496668
50582,-11.489952
50583,-12.841659
50584,-12.907361
50585,-11.011288
50586,-11.088322
50587,-13.446627
50588,-13.264683
50589,-11.757162
50590,-10.787898
50591,-12.57097
50592,-11.871225
50593,-12.968648
50594,-11.489871
50595,-13.041044
50596,-12.348957
50597,-12.907361
50598,-12.907765
50599,-11.740199
50600,-13.264117
50601,-12.000979
50602,-11.755555
50603,-11.892062
50604,-13.66977
50605,-12.0036545
50606,-11.708049
50607,-12.92332
50608,-11.038375
50609,-10.64972
50610,-10.445071
50611,-11.578528
50612,-13.285352
50613,-11.220261
50614,-13.084767
50615,-13.2644
50616,-10.266454
50617,-11.189674
50618,-13.574512
50619,-10.090621
50620,-11.390764
50621,-14.427339
50622,-12.33205
50623,-12.094779
50624,-13.204917
50625,-11.867948
50626,-11.343001
50627,-11.533895
50628,-12.34825
50629,-12.818922
50630,-12.004483
50631,-13.636877
50632,-11.816108
50633,-13.192883
50634,-12.130143
50635,-12.077017
50636,-12.26426
50637,-11.759084
50638,-12.941229
50639,-11.414018
50640,-11.557952
50641,-11.986856
50642,-12.907361
50643,-11.6065645
50644,-10.722039
50645,-11.9588375
50646,-11.907054
50647,-14.248996
50648,-13.30792
50649,-10.635763
50650,-8.612297
50651,-9.157851
50652,-13.115147
50653,-10.82671
50654,-11.434966
50655,-11.561945
50656,-13.366561
50657,-12.17344
50658,-13.935046
50659,-10.290061
50660,-11.211464
50661,-12.439594
50662,-13.013862
50663,-11.029049
50664,-10.792738
50665,-13.226194
50666,-11.232828
50667,-12.5561695
50668,-12.666325
50669,-12.602162
50670,-12.938084
50671,-10.94854
50672,-12.095162
50673,-13.011093
50674,-14.343961
50675,-13.286206
50676,-11.956661
50677,-13.190687
50678,-13.031709
50679,-14.095192
50680,-11.258709
50681,-9.507456
50682,-10.6006
50683,-12.506853
50684,-13.376624
50685,-9.456789
50686,-11.312908
50687,-13.405667
50688,-13.881105
50689,-12.51426
50690,-13.866865
50691,-15.267687
50692,-14.251566
50693,-12.065718
50694,-9.771405
50695,-14.650946
50696,-14.45486
50697,-14.300582
50698,-14.372113
50699,-15.224466
50700,-14.123603
50701,-12.285884
50702,-14.325984
50703,-14.75663
50704,-13.415662
50705,-10.198359
50706,-13.703205
50707,-13.475239
50708,-14.031384
50709,-13.059106
50710,-12.2214365
50711,-12.002358
50712,-11.712143
50713,-11.073987
50714,-10.690164
50715,-11.657351
50716,-11.959217
50717,-10.760887
50718,-11.255361
50719,-9.783247
50720,-9.944828
50721,-11.634425
50722,-11.956487
50723,-12.005825
50724,-14.458314
50725,-12.566859
50726,-11.403934
50727,-9.773146
50728,-11.480289
50729,-12.695971
50730,-14.987257
50731,-14.344968
50732,-14.950861
50733,-14.240987
50734,-14.331329
50735,-13.343676
50736,-11.907023
50737,-12.287384
50738,-14.417373
50739,-14.220856
50740,-13.83543
50741,-11.134021
50742,-12.31619
50743,-12.862127
50744,-12.668184
50745,-12.55264
50746,-11.975356
50747,-11.699086
50748,-11.50329
50749,-12.958387
50750,-13.645611
50751,-15.012589
50752,-11.74265
50753,-11.8660345
50754,-10.057433
50755,-13.542898
50756,-14.103527
50757,-12.110265
50758,-14.052677
50759,-13.527177
50760,-13.734368
50761,-12.543802
50762,-9.49
50763,-11.948526
50764,-12.785449
50765,-14.44817
50766,-13.732302
50767,-10.36126
50768,-12.307929
50769,-15.0394335
50770,-14.165849
50771,-14.019271
50772,-13.984428
50773,-12.447967
50774,-11.988678
50775,-11.570081
50776,-12.18408
50777,-12.705184
50778,-14.034329
50779,-14.0570135
50780,-15.104765
50781,-12.256428
50782,-12.698031
50783,-10.674987
50784,-12.682955
50785,-11.418361
50786,-10.167334
50787,-12.213693
50788,-12.65547
50789,-13.07617
50790,-14.148442
50791,-14.407695
50792,-13.75601
50793,-12.587624
50794,-14.282955
50795,-13.469074
50796,-9.334465
50797,-12.912901
50798,-9.91524
50799,-10.75329
50800,-11.684243
50801,-13.188259
50802,-12.197699
50803,-12.504586
50804,-11.42126
50805,-10.382534
50806,-11.67413
50807,-11.284149
50808,-12.050103
50809,-11.794093
50810,-10.2859
50811,-11.532981
50812,-13.089885
50813,-11.384751
50814,-11.492559
50815,-13.359273
50816,-11.887948
50817,-13.158945
50818,-11.277171
50819,-13.734368
50820,-11.38416
50821,-12.838301
50822,-11.905606
50823,-13.794712
50824,-11.867364
50825,-13.264117
50826,-11.186881
50827,-13.60071
50828,-11.687557
50829,-10.928047
50830,-13.957483
50831,-12.687682
50832,-12.223139
50833,-13.446391
50834,-12.041022
50835,-11.059098
50836,-11.79232
50837,-12.060332
50838,-11.16387
50839,-13.2644
50840,-12.85056
50841,-12.888468
50842,-13.2164955
50843,-12.082029
50844,-13.446862
50845,-10.770501
50846,-11.406098
50847,-10.798789
50848,-11.206493
50849,-13.44945
50850,-11.199777
50851,-11.7450905
50852,-12.108555
50853,-12.085731
50854,-12.284015
50855,-11.91741
50856,-12.771506
50857,-10.51858
50858,-12.725129
50859,-13.652242
50860,-12.44435
50861,-12.753951
50862,-10.881141
50863,-12.82765
50864,-10.4728775
50865,-13.041397
50866,-12.325161
50867,-10.396664
50868,-11.798043
50869,-12.236196
50870,-14.458314
50871,-13.387818
50872,-9.76741
50873,-12.042015
50874,-11.80521
50875,-11.809749
50876,-12.907361
50877,-11.572629
50878,-11.394899
50879,-12.907765
50880,-12.506372
50881,-12.446993
50882,-13.294932
50883,-11.669865
50884,-10.14235
50885,-12.790748
50886,-13.740753
50887,-13.341534
50888,-11.546393
50889,-11.366897
50890,-11.355073
50891,-11.768182
50892,-11.736641
50893,-12.704809
50894,-10.596542
50895,-13.526959
50896,-12.06519
50897,-12.147021
50898,-12.80874
50899,-13.638967
50900,-13.759752
50901,-12.24022
50902,-11.866849
50903,-9.791013
50904,-11.004559
50905,-12.571535
50906,-11.418961
50907,-14.036703
50908,-14.427515
50909,-12.636227
50910,-12.145439
50911,-14.257662
50912,-13.067104
50913,-13.613892
50914,-13.906209
50915,-11.961636
50916,-10.893664
50917,-12.238294
50918,-12.697074
50919,-11.810005
50920,-14.293858
50921,-12.976397
50922,-13.160537
50923,-14.151242
50924,-11.329403
50925,-13.124669
50926,-12.73243
50927,-12.610882
50928,-10.27562
50929,-10.783091
50930,-13.881706
50931,-13.526742
50932,-12.980869
50933,-13.568628
50934,-13.648032
50935,-14.599356
50936,-10.74371
50937,-10.936574
50938,-9.05836
50939,-12.303915
50940,-11.424933
50941,-13.075462
50942,-11.806572
50943,-12.355718
50944,-13.099841
50945,-12.064994
50946,-13.086609
50947,-12.465732
50948,-10.302031
50949,-10.266672
50950,-13.938016
50951,-12.831086
50952,-10.511944
50953,-11.29688
50954,-11.199281
50955,-13.775594
50956,-12.250525
50957,-11.729387
50958,-11.52645
50959,-12.851047
50960,-11.126699
50961,-13.176948
50962,-11.436737
50963,-13.781436
50964,-12.049586
50965,-10.82242
50966,-13.444238
50967,-13.455458
50968,-13.079345
50969,-12.047076
50970,-13.545605
50971,-11.173531
50972,-15.401827
50973,-15.292429
50974,-11.574333
50975,-13.274698
50976,-14.091821
50977,-14.436387
50978,-15.515587
50979,-14.2682
50980,-13.965277
50981,-10.030992
50982,-11.732597
50983,-13.421711
50984,-13.929622
50985,-13.196663
50986,-14.339833
50987,-13.7723
50988,-12.140286
50989,-11.291866
50990,-10.167391
50991,-11.68771
50992,-13.569882
50993,-10.664438
50994,-10.180297
50995,-12.587863
50996,-11.301824
50997,-10.497473
50998,-8.8820915
50999,-10.982407
51000,-11.441755
51001,-12.869867
51002,-12.171575
51003,-13.24771
51004,-12.678743
51005,-12.186011
51006,-15.192556
51007,-14.147204
51008,-12.009264
51009,-13.413715
51010,-12.447619
51011,-13.033535
51012,-14.626341
51013,-11.379281
51014,-13.224613
51015,-10.314545
51016,-14.139892
51017,-13.248091
51018,-14.500498
51019,-14.1027
51020,-14.566539
51021,-13.154011
51022,-12.37631
51023,-12.849274
51024,-14.378876
51025,-12.657868
51026,-14.444896
51027,-14.768446
51028,-14.213951
51029,-13.834283
51030,-13.465925
51031,-11.367523
51032,-12.761998
51033,-15.356134
51034,-10.610781
51035,-11.809461
51036,-12.562455
51037,-12.988466
51038,-13.51904
51039,-12.572997
51040,-12.957394
51041,-13.836446
51042,-14.29406
51043,-12.918025
51044,-13.891434
51045,-13.403057
51046,-15.010107
51047,-12.476968
51048,-10.499985
51049,-14.41234
51050,-13.690894
51051,-11.081245
51052,-11.830969
51053,-12.362586
51054,-15.056065
51055,-13.262888
51056,-13.177874
51057,-12.754724
51058,-10.682254
51059,-7.6684537
51060,-12.063335
51061,-15.038621
51062,-14.470468
51063,-14.779011
51064,-13.849225
51065,-14.056837
51066,-12.828395
51067,-13.118531
51068,-13.428915
51069,-12.331757
51070,-13.735795
51071,-14.653154
51072,-12.495916
51073,-11.657197
51074,-8.91161
51075,-12.430097
51076,-12.001346
51077,-12.349799
51078,-11.89744
51079,-14.883748
51080,-12.528816
51081,-11.186545
51082,-12.314522
51083,-12.642397
51084,-11.349473
51085,-12.729258
51086,-12.173483
51087,-10.442483
51088,-13.60071
51089,-10.226005
51090,-12.795584
51091,-13.582652
51092,-13.227865
51093,-13.446862
51094,-13.159259
51095,-11.726851
51096,-12.635756
51097,-11.869678
51098,-11.539722
51099,-13.737489
51100,-12.6412325
51101,-13.677145
51102,-12.620503
51103,-9.54455
51104,-13.600912
51105,-12.964801
51106,-11.455111
51107,-13.699946
51108,-13.552078
51109,-13.446627
51110,-12.572101
51111,-12.75348
51112,-12.142388
51113,-11.524849
51114,-10.865224
51115,-11.559009
51116,-11.35476
51117,-12.13388
51118,-11.7256155
51119,-11.755943
51120,-12.941202
51121,-11.489813
51122,-10.915647
51123,-9.803117
51124,-12.75426
51125,-10.72508
51126,-11.723444
51127,-13.222859
51128,-11.757941
51129,-10.923863
51130,-11.183221
51131,-11.738244
51132,-12.335681
51133,-13.676375
51134,-14.597766
51135,-15.035173
51136,-10.142093
51137,-10.950548
51138,-12.28807
51139,-10.7109
51140,-13.119367
51141,-11.756914
51142,-13.121168
51143,-10.463138
51144,-13.631994
51145,-13.471288
51146,-11.7651825
51147,-11.554524
51148,-12.02103
51149,-12.018428
51150,-13.025201
51151,-13.231437
51152,-12.4960375
51153,-12.907765
51154,-11.907722
51155,-11.607568
51156,-13.159259
51157,-11.945869
51158,-13.669582
51159,-9.713505
51160,-11.272562
51161,-12.907361
51162,-11.921258
51163,-11.577952
51164,-13.851935
51165,-12.936069
51166,-11.974155
51167,-12.57097
51168,-12.34825
51169,-11.526419
51170,-13.734368
51171,-11.940865
51172,-13.264683
51173,-11.522884
51174,-11.163033
51175,-13.092393
51176,-12.081646
51177,-12.476997
51178,-14.293858
51179,-11.22415
51180,-13.063428
51181,-10.660981
51182,-12.907361
51183,-10.733627
51184,-13.456703
51185,-11.464497
51186,-13.608906
51187,-10.104389
51188,-13.529493
51189,-13.815695
51190,-12.213246
51191,-12.087023
51192,-12.995438
51193,-11.669928
51194,-14.052677
51195,-11.694379
51196,-11.769766
51197,-12.830518
51198,-12.29214
51199,-12.891628
51200,-11.05189
51201,-10.761136
51202,-11.032877
51203,-11.447732
51204,-11.080567
51205,-12.838244
51206,-14.6655245
51207,-13.450128
51208,-12.532009
51209,-13.607826
51210,-13.074666
51211,-12.7443695
51212,-12.042827
51213,-13.997251
51214,-14.69939
51215,-12.644575
51216,-10.692204
51217,-10.898662
51218,-12.750689
51219,-11.645517
51220,-12.186765
51221,-12.4911
51222,-12.481082
51223,-11.375831
51224,-10.478879
51225,-9.634228
51226,-8.917416
51227,-12.281421
51228,-11.1793585
51229,-13.47803
51230,-10.266247
51231,-12.805897
51232,-13.7006
51233,-12.137754
51234,-12.834779
51235,-13.949758
51236,-14.276213
51237,-14.4303665
51238,-13.918799
51239,-13.648167
51240,-14.1812105
51241,-11.976862
51242,-12.433209
51243,-13.59259
51244,-13.721167
51245,-12.416231
51246,-13.1542
51247,-14.864386
51248,-11.761888
51249,-13.95117
51250,-12.424886
51251,-14.439629
51252,-14.474826
51253,-13.787022
51254,-10.820857
51255,-12.501451
51256,-14.94054
51257,-15.072151
51258,-12.92059
51259,-13.619673
51260,-15.111031
51261,-14.133558
51262,-13.318792
51263,-14.519976
51264,-12.501169
51265,-11.016793
51266,-14.235888
51267,-13.261072
51268,-10.375102
51269,-9.295845
51270,-11.7381935
51271,-12.799968
51272,-11.570284
51273,-10.7772455
51274,-10.998719
51275,-11.966759
51276,-11.71221
51277,-11.882409
51278,-12.042076
51279,-11.777401
51280,-13.462077
51281,-12.862825
51282,-11.246165
51283,-14.371871
51284,-11.585257
51285,-9.591272
51286,-11.433786
51287,-11.769611
51288,-13.334697
51289,-14.395277
51290,-13.73567
51291,-14.913091
51292,-13.5269375
51293,-14.625427
51294,-13.234116
51295,-13.139338
51296,-15.056159
51297,-14.809447
51298,-14.155233
51299,-14.941514
51300,-15.515647
51301,-14.120073
51302,-13.053668
51303,-14.27196
51304,-12.44846
51305,-10.757281
51306,-10.566009
51307,-10.352043
51308,-10.215224
51309,-15.176099
51310,-14.152037
51311,-13.455579
51312,-12.207166
51313,-14.052806
51314,-11.707257
51315,-10.713581
51316,-14.238316
51317,-14.517122
51318,-12.456234
51319,-12.428025
51320,-13.46023
51321,-14.913091
51322,-15.143496
51323,-12.130816
51324,-11.41669
51325,-13.004216
51326,-13.75667
51327,-13.679852
51328,-10.664099
51329,-10.308193
51330,-14.596374
51331,-14.790566
51332,-14.039026
51333,-13.601893
51334,-11.728409
51335,-8.95532
51336,-12.558434
51337,-12.304849
51338,-14.426371
51339,-12.5249815
51340,-13.526959
51341,-14.151363
51342,-14.867566
51343,-14.558167
51344,-14.987308
51345,-14.27232
51346,-13.678471
51347,-14.147402
51348,-12.729465
51349,-10.298729
51350,-10.920326
51351,-12.148216
51352,-13.8096485
51353,-13.305209
51354,-15.024569
51355,-15.35617
51356,-13.848419
51357,-10.540184
51358,-11.097257
51359,-13.032013
51360,-12.148497
51361,-11.966839
51362,-11.260205
51363,-9.044002
51364,-9.576702
51365,-10.66859
51366,-10.800588
51367,-11.159629
51368,-11.007875
51369,-11.541388
51370,-13.281657
51371,-12.892405
51372,-11.78646
51373,-11.624269
51374,-13.158945
51375,-13.60071
51376,-11.504088
51377,-10.150028
51378,-11.568325
51379,-11.016933
51380,-13.089584
51381,-12.214794
51382,-12.838718
51383,-11.680325
51384,-12.004844
51385,-10.4950695
51386,-12.1082115
51387,-13.600912
51388,-13.526742
51389,-13.734545
51390,-13.242083
51391,-12.161564
51392,-11.655809
51393,-11.654396
51394,-11.252262
51395,-11.9253845
51396,-12.094689
51397,-11.84604
51398,-10.41743
51399,-11.330833
51400,-12.729834
51401,-12.387132
51402,-12.675582
51403,-13.852249
51404,-14.052934
51405,-12.907384
51406,-10.709985
51407,-11.296134
51408,-12.092431
51409,-13.718928
51410,-10.631678
51411,-14.139892
51412,-14.69939
51413,-11.497123
51414,-12.211188
51415,-12.073577
51416,-14.180408
51417,-10.762712
51418,-13.249972
51419,-12.246234
51420,-14.219781
51421,-12.4971485
51422,-12.358286
51423,-11.72165
51424,-12.06796
51425,-14.293858
51426,-11.320468
51427,-13.957547
51428,-14.097297
51429,-12.059356
51430,-10.476353
51431,-13.734191
51432,-11.891995
51433,-13.3595295
51434,-12.110083
51435,-11.68657
51436,-13.186567
51437,-12.444148
51438,-11.522177
51439,-10.802365
51440,-14.097051
51441,-9.992637
51442,-12.699355
51443,-11.53513
51444,-11.189947
51445,-12.75348
51446,-11.999656
51447,-12.230526
51448,-11.799681
51449,-13.2644
51450,-10.412207
51451,-11.368735
51452,-10.632497
51453,-10.616586
51454,-13.179333
51455,-13.726245
51456,-13.26643
51457,-9.9272785
51458,-13.359273
51459,-9.726203
51460,-12.491627
51461,-12.755115
51462,-10.771028
51463,-9.205057
51464,-11.787372
51465,-11.2343025
51466,-11.812385
51467,-11.933351
51468,-12.394554
51469,-13.734191
51470,-12.180173
51471,-11.794155
51472,-12.531866
51473,-12.209763
51474,-12.060332
51475,-11.805228
51476,-9.694658
51477,-11.628469
51478,-14.853502
51479,-10.7516365
51480,-12.090982
51481,-12.616811
51482,-15.4276285
51483,-14.865494
51484,-10.877845
51485,-11.027162
51486,-14.6791935
51487,-9.402782
51488,-13.141255
51489,-12.853745
51490,-12.989875
51491,-12.133212
51492,-14.028241
51493,-10.952281
51494,-10.941132
51495,-10.723111
51496,-10.127155
51497,-10.471147
51498,-11.028011
51499,-10.977607
51500,-11.400946
51501,-14.006243
51502,-9.658711
51503,-12.671148
51504,-12.308756
51505,-9.284142
51506,-10.891908
51507,-12.169104
51508,-13.247955
51509,-15.072997
51510,-15.096894
51511,-14.963522
51512,-15.210425
51513,-15.81392
51514,-14.67667
51515,-14.857255
51516,-15.253012
51517,-16.037987
51518,-15.193828
51519,-14.527755
51520,-11.082517
51521,-12.288347
51522,-12.583581
51523,-12.978885
51524,-14.085573
51525,-10.997816
51526,-10.099482
51527,-13.796996
51528,-15.447133
51529,-14.48331
51530,-13.213578
51531,-14.793388
51532,-14.946298
51533,-14.391229
51534,-14.361887
51535,-11.913006
51536,-13.045792
51537,-15.105035
51538,-14.473806
51539,-14.173914
51540,-11.924152
51541,-12.452827
