,pga_contour_raster_cropped
1766,0.14
1767,0.14
1768,0.15166941
1769,0.15166941
1770,0.15166941
1771,0.15166941
1772,0.15026952
1773,0.15026952
1774,0.15026952
1775,0.15026952
1776,0.15026952
1777,0.15488672
1778,0.15488672
1779,0.15488672
1780,0.15488672
1781,0.15488672
1782,0.15390778
1783,0.15390778
1784,0.15390778
1785,0.15390778
1786,0.15390778
1787,0.14842325
1788,0.14842325
1789,0.14842325
1790,0.14842325
1791,0.14842325
1792,0.14782351
1793,0.14782351
1794,0.14782351
1795,0.14782351
1796,0.14858773
1797,0.14858773
1798,0.14858773
1799,0.14858773
1800,0.14858773
1801,0.14800613
1802,0.14800613
1803,0.14800613
1804,0.14800613
1805,0.14800613
1806,0.14313991
1807,0.14313991
1808,0.14313991
1809,0.14313991
1810,0.14313991
1811,0.13986005
1812,0.13986005
1813,0.13986005
1814,0.13986005
1815,0.13986005
1816,0.14087585
1817,0.14087585
1818,0.14087585
1819,0.14087585
1820,0.14207488
1821,0.14207488
1822,0.14207488
1823,0.14207488
1824,0.14207488
1825,0.13998894
1826,0.13998894
1827,0.13998894
1828,0.13998894
1829,0.13998894
1830,0.1394162
1831,0.1394162
1832,0.1394162
1833,0.1394162
1834,0.1394162
1835,0.13741349
1836,0.13741349
1837,0.13741349
1838,0.13741349
1839,0.13741349
1840,0.1328229
1841,0.1328229
1842,0.1328229
1843,0.1328229
1844,0.1321414
1845,0.1321414
1846,0.1321414
1847,0.1321414
1848,0.1321414
1849,0.12811956
1850,0.12811956
1851,0.12811956
1852,0.12811956
1853,0.12811956
1854,0.12444898
1855,0.12444898
1856,0.12444898
1857,0.12444898
1858,0.12444898
1859,0.12048557
1860,0.12048557
1861,0.12048557
1862,0.12048557
1863,0.12048557
1864,0.1185626
1865,0.1185626
1866,0.1185626
1867,0.1185626
1868,0.11759311
1869,0.11759311
1870,0.11759311
1871,0.11759311
1872,0.11759311
1873,0.11651504
1874,0.11651504
1875,0.11651504
1876,0.11651504
1877,0.11651504
1878,0.11084757
1879,0.11084757
1880,0.11084757
1881,0.11084757
1882,0.11084757
1883,0.1036819
1884,0.1036819
1885,0.1036819
1886,0.1036819
1887,0.1036819
1888,0.1
1889,0.1
1890,0.1
1891,0.1
1892,0.1
1893,0.1
1894,0.1
1895,0.1
1896,0.1
1897,0.098162465
1898,0.098162465
1899,0.098162465
1900,0.098162465
1901,0.098162465
1902,0.09393019
1903,0.09393019
1904,0.09393019
1905,0.09393019
1906,0.09393019
1907,0.088815264
1908,0.088815264
1909,0.088815264
1910,0.088815264
1911,0.08681308
1912,0.08681308
1913,0.08681308
1914,0.08681308
1915,0.08681308
1916,0.08429712
1917,0.08429712
1918,0.08429712
1919,0.08429712
1920,0.08429712
1921,0.081781164
1922,0.081781164
1923,0.081781164
1924,0.081781164
1925,0.081781164
1926,0.08
1927,0.08
1928,0.08
1929,0.08
1930,0.08
1931,0.08
1932,0.08
1933,0.08
1934,0.08
1935,0.08
1936,0.08
1937,0.08
1938,0.08
1939,0.08
1940,0.08
1941,0.08
1942,0.08
1943,0.08
1944,0.08
1945,0.08
1946,0.08
1947,0.08
1948,0.08
1949,0.08
1950,0.08
1951,0.08
1952,0.08
1953,0.08
1954,0.08770772
1955,0.08770772
1956,0.08770772
1957,0.08770772
1958,0.09384264
1959,0.09384264
1960,0.09384264
1961,0.09384264
1962,0.09384264
1963,0.1
1964,0.1
1965,0.1
1966,0.1
1967,0.1
1968,0.1
1969,0.1
1970,0.1
1971,0.1
1972,0.1
1973,0.1
1974,0.1
1975,0.1
1976,0.1
1977,0.10118771
1978,0.10118771
1979,0.10118771
1980,0.10118771
1981,0.10118771
1982,0.10988636
1983,0.10988636
1984,0.10988636
1985,0.10988636
1986,0.10988636
1987,0.1167101
1988,0.1167101
1989,0.1167101
1990,0.1167101
1991,0.1167101
1992,0.11853974
1993,0.11853974
1994,0.11853974
1995,0.11853974
1996,0.11853974
1997,0.11814816
1998,0.11814816
1999,0.11814816
2000,0.11814816
2001,0.12
2002,0.12
2003,0.12
2004,0.12
2005,0.12
2006,0.12
2007,0.12
2008,0.12
2009,0.12
2010,0.12
2011,0.12582976
2012,0.12582976
2013,0.12582976
2014,0.12582976
2015,0.12582976
2016,0.1343877
2017,0.1343877
2018,0.1343877
2019,0.1343877
2020,0.1343877
2021,0.13190271
2022,0.13190271
2023,0.13190271
2024,0.13190271
2025,0.1321423
2026,0.1321423
2027,0.1321423
2028,0.1321423
2029,0.1321423
2030,0.13893764
2031,0.13893764
2032,0.13893764
2033,0.13893764
2034,0.13893764
2035,0.14
2036,0.14
2037,0.14
2038,0.14
2039,0.14
2040,0.14
2041,0.14
2042,0.14
2043,0.14
2044,0.14
2045,0.15166941
2046,0.15166941
2047,0.15166941
2048,0.15166941
2049,0.15026952
2050,0.15026952
2051,0.15026952
2052,0.15026952
2053,0.15026952
2054,0.15488672
2055,0.15488672
2056,0.15488672
2057,0.15488672
2058,0.15488672
2059,0.15390778
2060,0.15390778
2061,0.15390778
2062,0.15390778
2063,0.15390778
2064,0.14842325
2065,0.14842325
2066,0.14842325
2067,0.14842325
2068,0.14842325
2069,0.14782351
2070,0.14782351
2071,0.14782351
2072,0.14782351
2073,0.14858773
2074,0.14858773
2075,0.14858773
2076,0.14858773
2077,0.14858773
2078,0.14800613
2079,0.14800613
2080,0.14800613
2081,0.14800613
2082,0.14800613
2083,0.14313991
2084,0.14313991
2085,0.14313991
2086,0.14313991
2087,0.14313991
2088,0.13986005
2089,0.13986005
2090,0.13986005
2091,0.13986005
2092,0.13986005
2093,0.14087585
2094,0.14087585
2095,0.14087585
2096,0.14087585
2097,0.14207488
2098,0.14207488
2099,0.14207488
2100,0.14207488
2101,0.14207488
2102,0.13998894
2103,0.13998894
2104,0.13998894
2105,0.13998894
2106,0.13998894
2107,0.1394162
2108,0.1394162
2109,0.1394162
2110,0.1394162
2111,0.1394162
2112,0.13741349
2113,0.13741349
2114,0.13741349
2115,0.13741349
2116,0.13741349
2117,0.1328229
2118,0.1328229
2119,0.1328229
2120,0.1328229
2121,0.1321414
2122,0.1321414
2123,0.1321414
2124,0.1321414
2125,0.1321414
2126,0.12811956
2127,0.12811956
2128,0.12811956
2129,0.12811956
2130,0.12811956
2131,0.12444898
2132,0.12444898
2133,0.12444898
2134,0.12444898
2135,0.12444898
2136,0.12048557
2137,0.12048557
2138,0.12048557
2139,0.12048557
2140,0.12048557
2141,0.1185626
2142,0.1185626
2143,0.1185626
2144,0.1185626
2145,0.11759311
2146,0.11759311
2147,0.11759311
2148,0.11759311
2149,0.11759311
2150,0.11651504
2151,0.11651504
2152,0.11651504
2153,0.11651504
2154,0.11651504
2155,0.11084757
2156,0.11084757
2157,0.11084757
2158,0.11084757
2159,0.11084757
2160,0.1036819
2161,0.1036819
2162,0.1036819
2163,0.1036819
2164,0.1036819
2165,0.1
2166,0.1
2167,0.1
2168,0.1
2169,0.1
2170,0.1
2171,0.1
2172,0.1
2173,0.1
2174,0.098162465
2175,0.098162465
2176,0.098162465
2177,0.098162465
2178,0.098162465
2179,0.09393019
2180,0.09393019
2181,0.09393019
2182,0.09393019
2183,0.09393019
2184,0.088815264
2185,0.088815264
2186,0.088815264
2187,0.088815264
2188,0.08681308
2189,0.08681308
2190,0.08681308
2191,0.08681308
2192,0.08681308
2193,0.08429712
2194,0.08429712
2195,0.08429712
2196,0.08429712
2197,0.08429712
2198,0.081781164
2199,0.081781164
2200,0.081781164
2201,0.081781164
2202,0.081781164
2203,0.08
2204,0.08
2205,0.08
2206,0.08
2207,0.08
2208,0.08
2209,0.08
2210,0.08
2211,0.08
2212,0.08
2213,0.08
2214,0.08
2215,0.08
2216,0.08
2217,0.08
2218,0.08
2219,0.08
2220,0.08
2221,0.08
2222,0.08
2223,0.08
2224,0.08
2225,0.08
2226,0.08690066
2227,0.08690066
2228,0.08690066
2229,0.08690066
2230,0.08690066
2231,0.09592769
2232,0.09592769
2233,0.09592769
2234,0.09592769
2235,0.1
2236,0.1
2237,0.1
2238,0.1
2239,0.1
2240,0.10246014
2241,0.10246014
2242,0.10246014
2243,0.10246014
2244,0.10246014
2245,0.10658382
2246,0.10658382
2247,0.10658382
2248,0.10658382
2249,0.10658382
2250,0.10670357
2251,0.10670357
2252,0.10670357
2253,0.10670357
2254,0.10629272
2255,0.10629272
2256,0.10629272
2257,0.10629272
2258,0.10629272
2259,0.111457
2260,0.111457
2261,0.111457
2262,0.111457
2263,0.111457
2264,0.1198394
2265,0.1198394
2266,0.1198394
2267,0.1198394
2268,0.1198394
2269,0.12297836
2270,0.12297836
2271,0.12297836
2272,0.12297836
2273,0.12297836
2274,0.12747131
2275,0.12747131
2276,0.12747131
2277,0.12747131
2278,0.12623355
2279,0.12623355
2280,0.12623355
2281,0.12623355
2282,0.12623355
2283,0.12880436
2284,0.12880436
2285,0.12880436
2286,0.12880436
2287,0.12880436
2288,0.13677119
2289,0.13677119
2290,0.13677119
2291,0.13677119
2292,0.13677119
2293,0.14044932
2294,0.14044932
2295,0.14044932
2296,0.14044932
2297,0.14044932
2298,0.14195932
2299,0.14195932
2300,0.14195932
2301,0.14195932
2302,0.14102022
2303,0.14102022
2304,0.14102022
2305,0.14102022
2306,0.14102022
2307,0.14268719
2308,0.14268719
2309,0.14268719
2310,0.14268719
2311,0.14268719
2312,0.1464049
2313,0.1464049
2314,0.1464049
2315,0.1464049
2316,0.1464049
2317,0.14591618
2318,0.14591618
2319,0.14591618
2320,0.14591618
2321,0.14591618
2322,0.16
2323,0.16
2324,0.16
2325,0.16
2326,0.16
2327,0.16
2328,0.16
2329,0.16
2330,0.16
2331,0.16
2332,0.16
2333,0.16
2334,0.16
2335,0.16
2336,0.16
2337,0.16
2338,0.16
2339,0.16
2340,0.16
2341,0.15671983
2342,0.15671983
2343,0.15671983
2344,0.15671983
2345,0.15671983
2346,0.15631303
2347,0.15631303
2348,0.15631303
2349,0.15631303
2350,0.15835115
2351,0.15835115
2352,0.15835115
2353,0.15835115
2354,0.15835115
2355,0.1593663
2356,0.1593663
2357,0.1593663
2358,0.1593663
2359,0.1593663
2360,0.15862806
2361,0.15862806
2362,0.15862806
2363,0.15862806
2364,0.15862806
2365,0.15761635
2366,0.15761635
2367,0.15761635
2368,0.15761635
2369,0.15761635
2370,0.15608844
2371,0.15608844
2372,0.15608844
2373,0.15608844
2374,0.15163656
2375,0.15163656
2376,0.15163656
2377,0.15163656
2378,0.15163656
2379,0.14808753
2380,0.14808753
2381,0.14808753
2382,0.14808753
2383,0.14808753
2384,0.14701338
2385,0.14701338
2386,0.14701338
2387,0.14701338
2388,0.14701338
2389,0.14536726
2390,0.14536726
2391,0.14536726
2392,0.14536726
2393,0.14536726
2394,0.1415609
2395,0.1415609
2396,0.1415609
2397,0.1415609
2398,0.13757405
2399,0.13757405
2400,0.13757405
2401,0.13757405
2402,0.13757405
2403,0.13304247
2404,0.13304247
2405,0.13304247
2406,0.13304247
2407,0.13304247
2408,0.12861918
2409,0.12861918
2410,0.12861918
2411,0.12861918
2412,0.12861918
2413,0.12640543
2414,0.12640543
2415,0.12640543
2416,0.12640543
2417,0.12640543
2418,0.12
2419,0.12
2420,0.12
2421,0.12
2422,0.12
2423,0.12
2424,0.12
2425,0.12
2426,0.12
2427,0.12
2428,0.12
2429,0.12
2430,0.12
2431,0.12
2432,0.11645379
2433,0.11645379
2434,0.11645379
2435,0.11645379
2436,0.11645379
2437,0.10928811
2438,0.10928811
2439,0.10928811
2440,0.10928811
2441,0.10928811
2442,0.10345369
2443,0.10345369
2444,0.10345369
2445,0.10345369
2446,0.1
2447,0.1
2448,0.1
2449,0.1
2450,0.1
2451,0.1
2452,0.1
2453,0.1
2454,0.1
2455,0.1
2456,0.09546248
2457,0.09546248
2458,0.09546248
2459,0.09546248
2460,0.09546248
2461,0.09254025
2462,0.09254025
2463,0.09254025
2464,0.09254025
2465,0.09002429
2466,0.09002429
2467,0.09002429
2468,0.09002429
2469,0.09002429
2470,0.087508336
2471,0.087508336
2472,0.087508336
2473,0.087508336
2474,0.087508336
2475,0.08472361
2476,0.08472361
2477,0.08472361
2478,0.08472361
2479,0.08472361
2480,0.08174797
2481,0.08174797
2482,0.08174797
2483,0.08174797
2484,0.08174797
2485,0.08
2486,0.08
2487,0.08
2488,0.08
2489,0.08
2490,0.08
2491,0.08
2492,0.08
2493,0.08
2494,0.08
2495,0.08
2496,0.08
2497,0.08
2498,0.08
2499,0.08
2500,0.08
2501,0.08
2502,0.08
2503,0.08690066
2504,0.08690066
2505,0.08690066
2506,0.08690066
2507,0.08690066
2508,0.09592769
2509,0.09592769
2510,0.09592769
2511,0.09592769
2512,0.1
2513,0.1
2514,0.1
2515,0.1
2516,0.1
2517,0.10246014
2518,0.10246014
2519,0.10246014
2520,0.10246014
2521,0.10246014
2522,0.10658382
2523,0.10658382
2524,0.10658382
2525,0.10658382
2526,0.10658382
2527,0.10670357
2528,0.10670357
2529,0.10670357
2530,0.10670357
2531,0.10629272
2532,0.10629272
2533,0.10629272
2534,0.10629272
2535,0.10629272
2536,0.111457
2537,0.111457
2538,0.111457
2539,0.111457
2540,0.111457
2541,0.1198394
2542,0.1198394
2543,0.1198394
2544,0.1198394
2545,0.1198394
2546,0.12297836
2547,0.12297836
2548,0.12297836
2549,0.12297836
2550,0.12297836
2551,0.12747131
2552,0.12747131
2553,0.12747131
2554,0.12747131
2555,0.12623355
2556,0.12623355
2557,0.12623355
2558,0.12623355
2559,0.12623355
2560,0.12880436
2561,0.12880436
2562,0.12880436
2563,0.12880436
2564,0.12880436
2565,0.13677119
2566,0.13677119
2567,0.13677119
2568,0.13677119
2569,0.13677119
2570,0.14044932
2571,0.14044932
2572,0.14044932
2573,0.14044932
2574,0.14044932
2575,0.14195932
2576,0.14195932
2577,0.14195932
2578,0.14195932
2579,0.14102022
2580,0.14102022
2581,0.14102022
2582,0.14102022
2583,0.14102022
2584,0.14268719
2585,0.14268719
2586,0.14268719
2587,0.14268719
2588,0.14268719
2589,0.1464049
2590,0.1464049
2591,0.1464049
2592,0.1464049
2593,0.1464049
2594,0.14591618
2595,0.14591618
2596,0.14591618
2597,0.14591618
2598,0.14591618
2599,0.16
2600,0.16
2601,0.16
2602,0.16
2603,0.16
2604,0.16
2605,0.16
2606,0.16
2607,0.16
2608,0.16
2609,0.16
2610,0.16
2611,0.16
2612,0.16
2613,0.16
2614,0.16
2615,0.16
2616,0.16
2617,0.16
2618,0.15671983
2619,0.15671983
2620,0.15671983
2621,0.15671983
2622,0.15671983
2623,0.15631303
2624,0.15631303
2625,0.15631303
2626,0.15631303
2627,0.15835115
2628,0.15835115
2629,0.15835115
2630,0.15835115
2631,0.15835115
2632,0.1593663
2633,0.1593663
2634,0.1593663
2635,0.1593663
2636,0.1593663
2637,0.15862806
2638,0.15862806
2639,0.15862806
2640,0.15862806
2641,0.15862806
2642,0.15761635
2643,0.15761635
2644,0.15761635
2645,0.15761635
2646,0.15761635
2647,0.15608844
2648,0.15608844
2649,0.15608844
2650,0.15608844
2651,0.15163656
2652,0.15163656
2653,0.15163656
2654,0.15163656
2655,0.15163656
2656,0.14808753
2657,0.14808753
2658,0.14808753
2659,0.14808753
2660,0.14808753
2661,0.14701338
2662,0.14701338
2663,0.14701338
2664,0.14701338
2665,0.14701338
2666,0.14536726
2667,0.14536726
2668,0.14536726
2669,0.14536726
2670,0.14536726
2671,0.1415609
2672,0.1415609
2673,0.1415609
2674,0.1415609
2675,0.13757405
2676,0.13757405
2677,0.13757405
2678,0.13757405
2679,0.13757405
2680,0.13304247
2681,0.13304247
2682,0.13304247
2683,0.13304247
2684,0.13304247
2685,0.12861918
2686,0.12861918
2687,0.12861918
2688,0.12861918
2689,0.12861918
2690,0.12640543
2691,0.12640543
2692,0.12640543
2693,0.12640543
2694,0.12640543
2695,0.12
2696,0.12
2697,0.12
2698,0.12
2699,0.12
2700,0.12
2701,0.12
2702,0.12
2703,0.12
2704,0.12
2705,0.12
2706,0.12
2707,0.12
2708,0.12
2709,0.11645379
2710,0.11645379
2711,0.11645379
2712,0.11645379
2713,0.11645379
2714,0.10928811
2715,0.10928811
2716,0.10928811
2717,0.10928811
2718,0.10928811
2719,0.10345369
2720,0.10345369
2721,0.10345369
2722,0.10345369
2723,0.1
2724,0.1
2725,0.1
2726,0.1
2727,0.1
2728,0.1
2729,0.1
2730,0.1
2731,0.1
2732,0.1
2733,0.09546248
2734,0.09546248
2735,0.09546248
2736,0.09546248
2737,0.09546248
2738,0.09254025
2739,0.09254025
2740,0.09254025
2741,0.09254025
2742,0.09002429
2743,0.09002429
2744,0.09002429
2745,0.09002429
2746,0.09002429
2747,0.087508336
2748,0.087508336
2749,0.087508336
2750,0.087508336
2751,0.087508336
2752,0.08472361
2753,0.08472361
2754,0.08472361
2755,0.08472361
2756,0.08472361
2757,0.08174797
2758,0.08174797
2759,0.08174797
2760,0.08174797
2761,0.08174797
2762,0.08
2763,0.08
2764,0.08
2765,0.08
2766,0.08
2767,0.08
2768,0.08
2769,0.08
2770,0.08
2771,0.08
2772,0.08
2773,0.08
2774,0.08
2775,0.08
2776,0.08
2777,0.08
2778,0.08
2779,0.08
2780,0.08690066
2781,0.08690066
2782,0.08690066
2783,0.08690066
2784,0.08690066
2785,0.09592769
2786,0.09592769
2787,0.09592769
2788,0.09592769
2789,0.1
2790,0.1
2791,0.1
2792,0.1
2793,0.1
2794,0.10246014
2795,0.10246014
2796,0.10246014
2797,0.10246014
2798,0.10246014
2799,0.10658382
2800,0.10658382
2801,0.10658382
2802,0.10658382
2803,0.10658382
2804,0.10670357
2805,0.10670357
2806,0.10670357
2807,0.10670357
2808,0.10629272
2809,0.10629272
2810,0.10629272
2811,0.10629272
2812,0.10629272
2813,0.111457
2814,0.111457
2815,0.111457
2816,0.111457
2817,0.111457
2818,0.1198394
2819,0.1198394
2820,0.1198394
2821,0.1198394
2822,0.1198394
2823,0.12297836
2824,0.12297836
2825,0.12297836
2826,0.12297836
2827,0.12297836
2828,0.12747131
2829,0.12747131
2830,0.12747131
2831,0.12747131
2832,0.12623355
2833,0.12623355
2834,0.12623355
2835,0.12623355
2836,0.12623355
2837,0.12880436
2838,0.12880436
2839,0.12880436
2840,0.12880436
2841,0.12880436
2842,0.13677119
2843,0.13677119
2844,0.13677119
2845,0.13677119
2846,0.13677119
2847,0.14044932
2848,0.14044932
2849,0.14044932
2850,0.14044932
2851,0.14044932
2852,0.14195932
2853,0.14195932
2854,0.14195932
2855,0.14195932
2856,0.14102022
2857,0.14102022
2858,0.14102022
2859,0.14102022
2860,0.14102022
2861,0.14268719
2862,0.14268719
2863,0.14268719
2864,0.14268719
2865,0.14268719
2866,0.1464049
2867,0.1464049
2868,0.1464049
2869,0.1464049
2870,0.1464049
2871,0.14591618
2872,0.14591618
2873,0.14591618
2874,0.14591618
2875,0.14591618
2876,0.16
2877,0.16
2878,0.16
2879,0.16
2880,0.16
2881,0.16
2882,0.16
2883,0.16
2884,0.16
2885,0.16
2886,0.16
2887,0.16
2888,0.16
2889,0.16
2890,0.16
2891,0.16
2892,0.16
2893,0.16
2894,0.16
2895,0.15671983
2896,0.15671983
2897,0.15671983
2898,0.15671983
2899,0.15671983
2900,0.15631303
2901,0.15631303
2902,0.15631303
2903,0.15631303
2904,0.15835115
2905,0.15835115
2906,0.15835115
2907,0.15835115
2908,0.15835115
2909,0.1593663
2910,0.1593663
2911,0.1593663
2912,0.1593663
2913,0.1593663
2914,0.15862806
2915,0.15862806
2916,0.15862806
2917,0.15862806
2918,0.15862806
2919,0.15761635
2920,0.15761635
2921,0.15761635
2922,0.15761635
2923,0.15761635
2924,0.15608844
2925,0.15608844
2926,0.15608844
2927,0.15608844
2928,0.15163656
2929,0.15163656
2930,0.15163656
2931,0.15163656
2932,0.15163656
2933,0.14808753
2934,0.14808753
2935,0.14808753
2936,0.14808753
2937,0.14808753
2938,0.14701338
2939,0.14701338
2940,0.14701338
2941,0.14701338
2942,0.14701338
2943,0.14536726
2944,0.14536726
2945,0.14536726
2946,0.14536726
2947,0.14536726
2948,0.1415609
2949,0.1415609
2950,0.1415609
2951,0.1415609
2952,0.13757405
2953,0.13757405
2954,0.13757405
2955,0.13757405
2956,0.13757405
2957,0.13304247
2958,0.13304247
2959,0.13304247
2960,0.13304247
2961,0.13304247
2962,0.12861918
2963,0.12861918
2964,0.12861918
2965,0.12861918
2966,0.12861918
2967,0.12640543
2968,0.12640543
2969,0.12640543
2970,0.12640543
2971,0.12640543
2972,0.12
2973,0.12
2974,0.12
2975,0.12
2976,0.12
2977,0.12
2978,0.12
2979,0.12
2980,0.12
2981,0.12
2982,0.12
2983,0.12
2984,0.12
2985,0.12
2986,0.11645379
2987,0.11645379
2988,0.11645379
2989,0.11645379
2990,0.11645379
2991,0.10928811
2992,0.10928811
2993,0.10928811
2994,0.10928811
2995,0.10928811
2996,0.10345369
2997,0.10345369
2998,0.10345369
2999,0.10345369
3000,0.1
3001,0.1
3002,0.1
3003,0.1
3004,0.1
3005,0.1
3006,0.1
3007,0.1
3008,0.1
3009,0.1
3010,0.09546248
3011,0.09546248
3012,0.09546248
3013,0.09546248
3014,0.09546248
3015,0.09254025
3016,0.09254025
3017,0.09254025
3018,0.09254025
3019,0.09002429
3020,0.09002429
3021,0.09002429
3022,0.09002429
3023,0.09002429
3024,0.087508336
3025,0.087508336
3026,0.087508336
3027,0.087508336
3028,0.087508336
3029,0.08472361
3030,0.08472361
3031,0.08472361
3032,0.08472361
3033,0.08472361
3034,0.08174797
3035,0.08174797
3036,0.08174797
3037,0.08174797
3038,0.08174797
3039,0.08
3040,0.08
3041,0.08
3042,0.08
3043,0.08
3044,0.08
3045,0.08
3046,0.08
3047,0.08
3048,0.08
3049,0.08
3050,0.08
3051,0.08
3052,0.08
3053,0.08
3054,0.08
3055,0.08
3056,0.08
3057,0.08690066
3058,0.08690066
3059,0.08690066
3060,0.08690066
3061,0.08690066
3062,0.09592769
3063,0.09592769
3064,0.09592769
3065,0.09592769
3066,0.1
3067,0.1
3068,0.1
3069,0.1
3070,0.1
3071,0.10246014
3072,0.10246014
3073,0.10246014
3074,0.10246014
3075,0.10246014
3076,0.10658382
3077,0.10658382
3078,0.10658382
3079,0.10658382
3080,0.10658382
3081,0.10670357
3082,0.10670357
3083,0.10670357
3084,0.10670357
3085,0.10629272
3086,0.10629272
3087,0.10629272
3088,0.10629272
3089,0.10629272
3090,0.111457
3091,0.111457
3092,0.111457
3093,0.111457
3094,0.111457
3095,0.1198394
3096,0.1198394
3097,0.1198394
3098,0.1198394
3099,0.1198394
3100,0.12297836
3101,0.12297836
3102,0.12297836
3103,0.12297836
3104,0.12297836
3105,0.12747131
3106,0.12747131
3107,0.12747131
3108,0.12747131
3109,0.12623355
3110,0.12623355
3111,0.12623355
3112,0.12623355
3113,0.12623355
3114,0.12880436
3115,0.12880436
3116,0.12880436
3117,0.12880436
3118,0.12880436
3119,0.13677119
3120,0.13677119
3121,0.13677119
3122,0.13677119
3123,0.13677119
3124,0.14044932
3125,0.14044932
3126,0.14044932
3127,0.14044932
3128,0.14044932
3129,0.14195932
3130,0.14195932
3131,0.14195932
3132,0.14195932
3133,0.14102022
3134,0.14102022
3135,0.14102022
3136,0.14102022
3137,0.14102022
3138,0.14268719
3139,0.14268719
3140,0.14268719
3141,0.14268719
3142,0.14268719
3143,0.1464049
3144,0.1464049
3145,0.1464049
3146,0.1464049
3147,0.1464049
3148,0.14591618
3149,0.14591618
3150,0.14591618
3151,0.14591618
3152,0.14591618
3153,0.16
3154,0.16
3155,0.16
3156,0.16
3157,0.16
3158,0.16
3159,0.16
3160,0.16
3161,0.16
3162,0.16
3163,0.16
3164,0.16
3165,0.16
3166,0.16
3167,0.16
3168,0.16
3169,0.16
3170,0.16
3171,0.16
3172,0.15671983
3173,0.15671983
3174,0.15671983
3175,0.15671983
3176,0.15671983
3177,0.15631303
3178,0.15631303
3179,0.15631303
3180,0.15631303
3181,0.15835115
3182,0.15835115
3183,0.15835115
3184,0.15835115
3185,0.15835115
3186,0.1593663
3187,0.1593663
3188,0.1593663
3189,0.1593663
3190,0.1593663
3191,0.15862806
3192,0.15862806
3193,0.15862806
3194,0.15862806
3195,0.15862806
3196,0.15761635
3197,0.15761635
3198,0.15761635
3199,0.15761635
3200,0.15761635
3201,0.15608844
3202,0.15608844
3203,0.15608844
3204,0.15608844
3205,0.15163656
3206,0.15163656
3207,0.15163656
3208,0.15163656
3209,0.15163656
3210,0.14808753
3211,0.14808753
3212,0.14808753
3213,0.14808753
3214,0.14808753
3215,0.14701338
3216,0.14701338
