,slope
1717,1.9392456
1718,3.2391188
1719,3.6227133
1720,4.0905113
1721,3.3648818
1722,2.988767
1723,4.7118497
1724,6.8587503
1725,1.2987541
1726,4.9397683
1727,2.816593
1728,4.324141
1729,1.843212
1730,3.3657439
1731,4.175659
1732,4.541076
1733,3.1551852
1734,5.213781
1735,4.357163
1736,2.3435752
1737,2.4248774
1738,7.387923
1739,6.010236
1740,2.2774146
1741,0.67016006
1742,0.25421673
1743,0.061856505
1744,0.15230305
1745,0.49730447
1746,0.6339962
1747,1.2912061
1748,1.6432619
1749,0.8882649
1750,2.4926798
1751,3.5493352
1752,3.656068
1753,3.8459783
1754,2.2179763
1755,3.0181892
1756,3.6565733
1757,1.8801641
1758,0.95671386
1759,0.70050997
1760,0.7614722
1761,0.7177091
1762,1.5110871
1763,1.2912061
1764,2.037234
1765,1.1107116
1766,1.6053202
1767,3.4608333
1768,6.6193523
1769,4.1522784
1770,1.8285934
1771,3.0803845
1772,3.3978536
1773,2.3361912
1774,4.0358186
1775,5.3654914
1776,4.4534197
1777,2.2538521
1778,3.9214144
1779,2.8827069
1780,1.9722292
1781,1.8430477
1782,1.1209933
1783,3.4457324
1784,2.7302105
1785,1.2971151
1786,0.4114658
1787,1.1673758
1788,1.4471377
1789,1.3108522
1790,1.301797
1791,1.7337301
1792,1.8129222
1793,1.2705101
1794,0.72368425
1795,0.6509825
1796,0.62488675
1797,0.5637336
1798,0.5423866
1799,0.3816168
1800,0.20573555
1801,0.16237164
1802,0.18812658
1803,0.18556893
1804,0.34309402
1805,0.30860168
1806,0.15230305
1807,0.10824791
1808,0.32446346
1809,0.15230305
1810,0.29381302
1811,0.20413049
1812,0.2706181
1813,0.061856505
1814,0.49730447
1815,0.41730654
1816,0.40627483
1817,0.3472474
1818,0.7524658
1819,0.8486646
1820,0.5953428
1821,0.2664989
1822,0.24068578
1823,0.8089636
1824,0.24068578
1825,0.9372727
1826,0.16237164
1827,0.6861634
1828,1.2182437
1829,1.3731649
1830,0.6509825
1831,0.46801835
1832,0.41730654
1833,0.47107142
1834,0.5276384
1835,0.7845554
1836,0.58929247
1837,0.35532987
1838,0.5124598
1839,0.5876106
1840,0.73071104
1841,0.9185715
1842,0.6025331
1843,0.46801835
1844,0.68668103
1845,0.5027496
1846,0.8125088
1847,0.71269864
1848,0.5143273
1849,0.3816168
1850,0.44200557
1851,0.6108082
1852,0.87036365
1853,0.94919425
1854,0.7031997
1855,0.52490866
1856,0.2706181
1857,0.18556893
1858,0.7177091
1859,0.9818743
1860,0.82347137
1861,0.5143273
1862,0.25690624
1863,0.21649505
1864,0.25421673
1865,0.25690624
1866,0.20413049
1867,0.18556893
1868,0.2706181
1869,0.20573555
1870,0.41730654
1871,0.36364654
1872,0.15230305
1873,1.0846746
1874,2.1123686
1875,2.3208325
1876,2.2953966
1877,3.552442
1878,5.3323417
1879,2.739939
1880,3.1551852
1881,3.2711682
1882,2.572988
1883,3.9397957
1884,4.3534985
1885,3.8917294
1886,3.6535938
1887,2.831374
1888,1.2269381
1889,4.665582
1890,5.187816
1891,6.5432057
1892,4.2280364
1893,4.9669304
1894,2.72312
1895,4.1258774
1896,3.389985
1897,1.5692042
1898,0.35667646
1899,1.0167668
1900,1.4129597
1901,1.7053738
1902,2.2693417
1903,2.1453125
1904,1.3723199
1905,0.87036365
1906,2.1773515
1907,4.723386
1908,4.614546
1909,2.391146
1910,6.0683312
1911,3.3648818
1912,3.125122
1913,3.9535277
1914,4.140848
1915,4.1101127
1916,4.431042
1917,3.801995
1918,2.0658772
1919,1.1980631
1920,0.29381302
1921,0.83212864
1922,0.97330713
1923,0.15230305
1924,0.1608933
1925,4.3600416
1926,0.76069206
1927,0.41146302
1928,0.6737068
1929,1.6232454
1930,2.543836
1931,3.55236
1932,7.092053
1933,3.7647257
1934,3.4148676
1935,2.6988304
1936,8.077449
1937,1.169446
1938,8.102584
1939,3.963718
1940,1.8143507
1941,1.487125
1942,5.1948094
1943,4.632124
1944,4.7982264
1945,5.646819
1946,3.194575
1947,0.66920024
1948,4.615818
1949,3.4166007
1950,3.949819
1951,1.5331705
1952,5.145269
1953,8.150597
1954,2.5862358
1955,8.247422
1956,1.5941005
1957,3.4608903
1958,3.061144
1959,1.9170874
1960,2.9757614
1961,1.3622867
1962,5.934531
1963,4.376147
1964,2.3758905
1965,3.6514673
1966,3.2978354
1967,0.99417955
1968,0.088830195
1969,0.35608363
1970,3.0296662
1971,4.458733
1972,3.3675914
1973,5.3627906
1974,4.851942
1975,3.5596652
1976,1.6092538
1977,3.621388
1978,5.8857145
1979,2.5360527
1980,0.28187343
1981,2.9033644
1982,2.7985437
1983,1.6072693
1984,3.303941
1985,3.531145
1986,3.9229062
1987,6.281226
1988,2.866353
1989,0.6839064
1990,0.4895325
1991,1.5887197
1992,2.750231
1993,3.7555377
1994,7.153199
1995,5.0559473
1996,2.621346
1997,3.8111799
1998,4.610006
1999,3.1754963
2000,2.3605258
2001,5.995013
2002,1.3207268
2003,4.8333545
2004,0.8159156
2005,3.9720159
2006,3.334771
2007,3.1740904
2008,2.4133642
2009,4.3227015
2010,2.5528336
2011,4.000205
2012,0.9935836
2013,5.9781613
2014,6.049467
2015,3.4276628
2016,0.6839064
2017,0.29380396
2018,0.2706113
2019,0.123712905
2020,0.22421785
2021,0.5082394
2022,1.4173054
2023,1.8718992
2024,1.1783404
2025,2.3867106
2026,4.3482695
2027,3.4607177
2028,3.1576965
2029,1.7926544
2030,3.3722174
2031,2.7578518
2032,1.3058808
2033,2.2063193
2034,2.6453428
2035,3.0002549
2036,3.5117636
2037,3.2274268
2038,3.1378586
2039,4.2426825
2040,4.383244
2041,4.7831626
2042,3.1374667
2043,3.0802834
2044,5.6459856
2045,4.757166
2046,1.0151365
2047,1.57608
2048,2.420453
2049,2.9334958
2050,3.700503
2051,4.6102376
2052,2.8614802
2053,2.2642035
2054,3.6792777
2055,1.8785129
2056,1.7828135
2057,1.8978608
2058,2.4874306
2059,2.992474
2060,1.6092538
2061,0.2164896
2062,0.24742466
2063,0.35667324
2064,0.3711341
2065,0.56010574
2066,0.5084183
2067,0.40450662
2068,0.4172979
2069,0.185569
2070,0.262887
2071,0.35608363
2072,0.16089289
2073,0.10824519
2074,0.10286742
2075,0.16089289
2076,0.16089289
2077,0.2164896
2078,0.16236754
2079,0.088830195
2080,0.27357346
2081,0.1367875
2082,0.061856527
2083,0.27357346
2084,0.1367875
2085,0.22421785
2086,0.088830195
2087,0.1367875
2088,0.10824519
2089,0.26648888
2090,0.16236754
2091,0.29380396
2092,0.45458958
2093,0.988116
2094,0.86425126
2095,0.92776716
2096,1.0291833
2097,0.9673935
2098,0.9745227
2099,0.78455484
2100,0.9216711
2101,0.6123611
2102,0.51379305
2103,0.69444835
2104,0.721292
2105,0.061856527
2106,0.41035628
2107,0.32445225
2108,0.25421417
2109,0.25421417
2110,0.1367875
2111,0.26648888
2112,0.6488837
2113,0.4235636
2114,0.5892926
2115,0.68039006
2116,0.5843496
2117,0.44200507
2118,0.38161615
2119,0.40085396
2120,0.10286742
2121,0.25690168
2122,0.3085996
2123,0.25421417
2124,0.16236754
2125,0.16089289
2126,0.32178324
2127,0.44200507
2128,0.6171813
2129,0.57073754
2130,0.28187343
2131,0.16236754
2132,0.16236754
2133,0.15230115
2134,0.29380396
2135,0.16236754
2136,0.061856527
2137,0.05412264
2138,0.16236754
2139,0.16089289
2140,0.29380396
2141,0.22100581
2142,0.3430939
2143,0.35667324
2144,0.20573416
2145,0.1367875
2146,0.36066028
2147,0.63397324
2148,1.5369991
2149,1.9756447
2150,1.93183
2151,3.0431652
2152,4.6102376
2153,4.501953
2154,1.2653023
2155,2.7675834
2156,2.4117494
2157,4.3068113
2158,4.822922
2159,3.7072735
2160,2.5749
2161,1.5189027
2162,2.0034854
2163,5.9943657
2164,6.633795
2165,4.7772555
2166,5.4845757
2167,4.63674
2168,5.4803724
2169,3.4769812
2170,3.065029
2171,3.4552076
2172,0.40085396
2173,1.1218129
2174,0.890382
2175,0.9958684
2176,0.8321059
2177,1.914316
2178,1.4759833
2179,1.1686687
2180,0.95742524
2181,2.3970177
2182,4.53602
2183,5.12105
2184,0.32473248
2185,4.198132
2186,4.818195
2187,5.9147077
2188,4.4312563
2189,3.8049576
2190,3.3297403
2191,4.2408037
2192,6.3079724
2193,5.567108
2194,3.9193778
2195,2.4765725
2196,2.0837908
2197,1.5346817
2198,0.45458958
2199,0.10824519
2200,3.080384
2201,1.1106281
2202,0.36064714
2203,0.40084216
2204,0.6701228
2205,1.3091378
2206,2.322317
2207,6.24707
2208,4.059321
2209,2.823599
2210,2.624813
2211,7.4204555
2212,3.411022
2213,4.8800497
2214,7.051942
2215,4.1338615
2216,1.6566328
2217,2.1928709
2218,5.6178017
2219,1.6102979
2220,3.593986
2221,4.4077377
2222,4.0153413
2223,0.2542116
2224,2.7034428
2225,2.3276827
2226,1.280931
2227,7.1836414
2228,8.4871645
2229,3.0716846
2230,7.809302
2231,3.5939655
2232,1.7248408
2233,1.2186344
2234,1.6501019
2235,3.654588
2236,2.823599
2237,5.1646237
2238,5.8732886
2239,5.6831737
2240,5.9148564
2241,5.518325
2242,2.1713521
2243,0.8237634
2244,0.3247243
2245,0.2057328
2246,1.3762542
2247,2.1036332
2248,3.5601718
2249,3.6617057
2250,3.4136837
2251,4.037089
2252,2.5428326
2253,4.236967
2254,3.6019151
2255,1.504266
2256,1.6967957
2257,2.1827323
2258,3.5017896
2259,4.0530934
2260,0.87046874
2261,4.956426
2262,5.4412446
2263,1.6732359
2264,0.13678263
2265,0.8016451
2266,3.1111374
2267,5.269978
2268,5.440271
2269,5.129355
2270,1.6867443
2271,6.0969987
2272,4.4220405
2273,1.1724635
2274,1.2403562
2275,5.960984
2276,7.021794
2277,4.9274364
2278,6.562408
2279,1.0078329
2280,3.2226696
2281,4.1138163
2282,3.8376842
2283,2.0150425
2284,3.615084
2285,3.5017896
2286,4.0903206
2287,2.794129
2288,4.2930694
2289,5.3146787
2290,3.7382154
2291,1.058635
2292,0.2406704
2293,0.21648414
2294,0.16089249
2295,0.17765328
2296,0.3560785
2297,1.0372334
2298,1.9877073
2299,1.8430961
2300,2.47407
2301,3.7514534
2302,4.2148914
2303,4.8740807
2304,2.3791578
2305,3.6403463
2306,3.3670666
2307,3.495949
2308,3.650702
2309,0.6494277
2310,0.5847625
2311,0.7212657
2312,0.8640209
2313,0.95971525
2314,0.8280801
2315,1.3721293
2316,3.768853
2317,4.5951476
2318,2.2371836
2319,2.5428326
2320,6.021757
2321,4.4827976
2322,2.257891
2323,0.9090956
2324,1.563709
2325,2.4903088
2326,3.4334548
2327,4.7727213
2328,2.1096597
2329,4.415151
2330,2.8552854
2331,1.4701712
2332,2.0312471
2333,2.2842858
2334,2.594106
2335,0.9880861
2336,0.32444105
2337,0.25689712
2338,0.3045963
2339,0.30859753
2340,0.363632
2341,0.16236344
2342,0.13678263
2343,0.35530314
2344,0.15229923
2345,0.20412403
2346,0.36064714
2347,0.2735637
2348,0.15229923
2349,0.17765328
2350,0.25689712
2351,0.2057328
2352,0.20412403
2353,0.12371296
2354,0.16236344
2355,0.27060446
2356,0.20412403
2357,0.25689712
2358,0.12371296
2359,0.2735637
2360,0.10824246
2361,0.13678263
2362,0.102866724
2363,0.05412128
2364,0.18811399
2365,0.17765328
2366,0.17765328
2367,0.22100556
2368,0.7133124
2369,1.0054201
2370,1.0905275
2371,1.0663397
2372,1.2689482
2373,1.2266567
2374,1.1273566
2375,1.1537771
2376,0.93200856
2377,0.52763844
2378,0.32444105
2379,0.4610329
2380,0.2406704
2381,0.36064714
2382,0.40090936
2383,0.06185655
2384,0.05412128
2385,0.10824246
2386,0.24742475
2387,0.55844533
2388,0.4826673
2389,0.2818733
2390,0.18556906
2391,0.15229923
2392,0.13678263
2393,0.05412128
2394,0.18811399
2395,0.0
2396,0.16236344
2397,0.08882685
2398,0.27060446
2399,0.10824246
2400,0.18811399
2401,0.102866724
2402,0.16089249
2403,0.25689712
2404,0.29379487
2405,0.13678263
2406,0.102866724
2407,0.08882685
2408,0.16236344
2409,0.18811399
2410,0.10824246
2411,0.12371296
2412,0.18811399
2413,0.5411968
2414,1.3707227
2415,2.1911626
2416,2.1555612
2417,1.4803271
2418,0.712699
2419,1.9791071
2420,2.8774345
2421,2.5308828
2422,1.2133585
2423,0.80177945
2424,1.9493047
2425,2.621251
2426,4.2273345
2427,4.6905227
2428,1.734057
2429,1.7765898
2430,1.388651
2431,2.0096354
2432,4.160014
2433,1.6352347
2434,3.9198987
2435,4.499834
2436,4.986659
2437,5.974023
2438,6.130585
2439,3.647807
2440,2.1097765
2441,2.5472438
2442,2.829291
2443,3.238654
2444,2.49806
2445,3.2678099
2446,2.890962
2447,1.7874423
2448,1.2133585
2449,1.0078329
2450,1.1209105
2451,0.16236344
2452,0.8046519
2453,0.81267035
2454,0.9770014
2455,2.8091545
2456,2.842309
2457,2.5768092
2458,3.680521
2459,3.8338509
2460,2.3363416
2461,3.3346686
2462,1.7276491
2463,3.5055094
2464,2.5698264
2465,1.6967957
2466,4.075551
2467,4.0836473
2468,6.979171
2469,5.2614202
2470,3.3226023
2471,2.6155157
2472,2.2530394
2473,0.9220061
2474,0.2735637
2475,2.0956225
2476,1.0415462
2477,0.27059764
2478,0.31241414
2479,0.44839576
2480,1.021831
2481,1.4655957
2482,4.0828724
2483,3.253583
2484,1.4351189
2485,3.0209014
2486,4.4791093
2487,7.9064174
2488,1.9484142
2489,9.306575
2490,3.6373978
2491,3.0616524
2492,3.0188887
2493,3.4055395
2494,4.5181994
2495,1.2201759
2496,1.4037838
2497,4.9876637
2498,4.668233
2499,0.40823644
2500,1.4222307
2501,2.3500285
2502,6.7207317
2503,6.152206
2504,4.703308
2505,5.470406
2506,3.4885929
2507,2.497013
2508,1.1097093
2509,4.108685
2510,3.6831326
2511,0.93716806
2512,0.8839555
2513,4.0794907
2514,4.471577
2515,7.26987
2516,5.554311
2517,2.832402
2518,2.4215152
2519,1.0647163
2520,0.48706764
2521,0.22420132
2522,0.47104144
2523,1.1722239
2524,1.7766638
2525,3.42941
2526,4.223514
2527,4.136712
2528,3.0227544
2529,2.4554858
2530,2.134365
2531,0.25420904
2532,2.7072792
2533,6.3984118
2534,0.7749316
2535,4.413669
2536,3.98235
2537,3.8086877
2538,1.0765103
2539,0.6248097
2540,2.0864942
2541,4.0804625
2542,6.7305884
2543,4.2447553
2544,1.3057854
2545,3.9192574
2546,4.7332582
2547,2.85718
2548,1.6569748
2549,2.9513023
2550,6.560945
2551,7.7075553
2552,5.089163
2553,9.41595
2554,4.196522
2555,0.50274837
2556,2.7486606
2557,4.7993035
2558,3.872866
2559,3.6373978
2560,5.495702
2561,1.8317041
2562,4.243778
2563,1.7105262
2564,6.0695515
2565,4.21475
2566,1.8717792
2567,0.6725765
2568,0.3045925
2569,0.2818731
2570,0.32471612
2571,0.31241414
2572,0.22420132
2573,1.4422504
2574,2.1742516
2575,2.4847553
2576,2.8162806
2577,4.4850364
2578,5.666432
2579,3.407356
2580,1.3293718
2581,3.4246178
2582,4.7046466
2583,3.9647057
2584,1.5802101
2585,1.3527468
2586,0.8016215
2587,0.8967366
2588,0.48131692
2589,1.6029292
2590,0.97448885
2591,1.4609215
2592,4.370135
2593,4.161026
2594,1.3890034
2595,3.0209014
2596,4.2607665
2597,4.3478117
2598,3.06795
2599,0.40450653
2600,1.5249041
2601,2.3439252
2602,4.193043
2603,4.2353015
2604,4.6189814
2605,2.6914191
2606,1.2133584
2607,1.151922
2608,1.4726167
2609,1.2445626
2610,0.36362472
2611,0.34721607
2612,0.24066271
2613,0.15229732
2614,0.15229732
2615,0.08882351
2616,0.10286604
2617,0.21647869
2618,0.08882351
2619,0.21647869
2620,0.08882351
2621,0.360634
2622,0.27355397
2623,0.06185657
2624,0.3552898
2625,0.22420132
2626,0.18810768
2627,0.054119915
2628,0.054119915
2629,0.10286604
2630,0.21647869
2631,0.20412081
2632,0.21647869
2633,0.26646885
2634,0.31241414
2635,0.0
2636,0.13677776
2637,0.15229732
2638,0.25689253
2639,0.27059764
2640,0.2937858
2641,0.16089208
2642,0.25689253
2643,0.18556914
2644,0.2628849
2645,0.36536524
2646,0.42356074
2647,0.81174463
2648,0.7272201
2649,0.52575874
2650,0.50840807
2651,0.36536524
2652,0.52487457
2653,0.2628849
2654,0.10823973
2655,0.41728064
2656,0.25420904
2657,1.3351245
2658,1.1168146
2659,1.0647163
2660,0.31241414
2661,0.18810768
2662,0.26646885
2663,0.37621132
2664,0.20412081
2665,0.10286604
2666,0.13677776
2667,0.10823973
2668,0.25689253
2669,0.16089208
2670,0.37621132
2671,0.40626144
2672,0.56430686
2673,0.10286604
2674,0.48949584
2675,0.2210053
2676,0.32178164
2677,0.2818731
2678,0.25420904
2679,0.15229732
2680,0.08882351
2681,0.054119915
2682,0.0
2683,0.1776466
2684,0.08882351
2685,0.054119915
2686,0.41728064
2687,1.1783934
2688,2.5672233
2689,3.959087
2690,4.5353155
2691,4.1825686
2692,3.5363207
2693,1.6720136
2694,3.9445114
2695,3.2273955
2696,3.6736224
2697,1.9513206
2698,0.5952978
2699,1.6569748
2700,3.8736362
2701,5.5186644
2702,2.6976626
2703,3.7870092
2704,3.8109763
2705,2.0902889
2706,3.049768
2707,4.3631034
2708,2.9884915
2709,8.517538
2710,5.8211474
2711,5.7671356
2712,5.700081
2713,3.6275418
2714,1.9513206
2715,1.868773
2716,1.2068424
2717,1.701136
2718,1.7766638
2719,1.1787355
2720,1.2312753
2721,0.9681899
2722,0.8470752
2723,1.1190497
2724,0.8089728
2725,0.9880562
2726,0.25420904
2727,0.7212394
2728,1.8047966
2729,3.7764933
2730,3.5138602
2731,0.6025304
2732,1.2401228
2733,2.096267
2734,1.6798393
2735,4.758073
2736,3.582272
2737,3.6100576
2738,4.7562227
2739,3.1328728
2740,3.5144987
2741,5.8001056
2742,1.4215273
2743,5.2332563
2744,3.8142705
2745,3.1747854
2746,3.4464438
2747,2.921273
2748,1.1208693
2749,0.44839576
2750,1.1239213
2751,0.46084198
2752,0.13677289
2753,0.42855588
2754,0.48130155
2755,0.9452609
2756,1.9644101
2757,3.053428
2758,2.3499591
2759,3.921714
2760,2.7499876
2761,2.0920663
2762,7.939396
2763,2.534467
2764,7.9875684
2765,4.0258846
2766,3.2535124
2767,4.7430263
2768,1.1611128
2769,3.9374304
2770,4.924492
2771,5.1295643
2772,3.6534412
2773,4.817112
2774,1.3795702
2775,3.199579
2776,3.768929
2777,5.384385
2778,2.0873256
2779,4.5918946
2780,3.8307076
2781,3.2281523
2782,1.9245274
2783,2.7333872
2784,4.4328423
2785,1.4263779
2786,2.8769963
2787,4.6347
2788,3.6321752
2789,4.6920385
2790,7.752091
2791,5.9450073
2792,5.3051476
2793,5.5808153
2794,3.4712775
2795,1.5409665
2796,1.076474
2797,0.12371305
2798,0.3092801
2799,0.776265
2800,1.7280365
2801,2.1021419
2802,2.2060175
2803,2.1555593
2804,1.7692505
2805,1.4264592
2806,0.3244187
2807,2.9806523
2808,4.7754326
2809,3.546566
2810,4.966432
2811,2.4950325
2812,1.8393991
2813,0.46100077
2814,1.7967883
2815,3.2599456
2816,3.1560178
2817,6.503798
2818,3.5041604
2819,4.707004
2820,4.498819
2821,3.0278182
2822,1.2720054
2823,2.4252462
2824,4.669996
2825,5.618811
2826,6.292093
2827,1.789531
2828,8.77105
2829,7.1226587
2830,1.6775451
2831,2.1451871
2832,5.0202584
2833,5.9893637
2834,3.2535124
2835,6.068288
2836,1.0212197
2837,6.0225635
2838,1.0246978
2839,6.22352
2840,4.444839
2841,2.063423
2842,1.7535183
2843,1.2282693
2844,0.25688797
2845,0.22100504
2846,0.05411855
2847,0.05411855
2848,0.9943898
2849,1.8609414
2850,2.7333872
2851,2.8937929
2852,3.6640844
2853,5.41318
2854,5.213048
2855,1.4350942
2856,2.8698335
2857,3.5430558
2858,3.215904
2859,4.4774466
2860,5.8303633
2861,5.480498
2862,2.4484768
2863,1.0281425
2864,0.6281665
2865,1.2494243
2866,1.2022988
2867,4.055155
2868,4.5335593
2869,4.248779
2870,2.4901245
2871,3.5817788
2872,4.7759676
2873,3.4272897
2874,0.85529697
2875,0.62488574
2876,1.0846486
2877,2.0095913
2878,2.568782
2879,2.3843691
2880,1.5072314
2881,1.2652973
2882,1.0832723
2883,0.82286704
2884,0.55843264
2885,0.4592996
2886,0.50840294
2887,0.3092801
2888,0.15229541
2889,0.05411855
2890,0.0
2891,0.102865346
2892,0.25688797
2893,0.102865346
2894,0.102865346
2895,0.2705908
2896,0.13677289
2897,0.15229541
2898,0.20573002
2899,0.13677289
2900,0.20573002
2901,0.20573002
2902,0.16089167
2903,0.15229541
2904,0.061856594
2905,0.24065502
2906,0.20411758
2907,0.24742493
2908,0.25688797
2909,0.17763993
2910,0.05411855
2911,0.061856594
2912,0.2705908
2913,0.102865346
2914,0.22419305
2915,0.24065502
2916,0.102865346
2917,0.18810138
2918,0.088820174
2919,0.16235527
2920,0.2735442
2921,0.05411855
2922,0.62478644
2923,0.49723232
2924,0.16235527
2925,0.05411855
2926,0.21647324
2927,0.13677289
2928,0.30458868
2929,0.40081856
2930,0.16089167
2931,0.71329945
2932,3.5004237
2933,2.755559
2934,3.3541684
2935,1.7815291
2936,1.5313036
2937,1.409092
2938,1.0551876
2939,0.66298884
2940,0.4680088
2941,0.3092801
2942,0.22100504
2943,0.30458868
2944,0.7641285
2945,1.7976378
2946,2.1603813
2947,2.5897436
2948,2.4489682
2949,1.515784
2950,0.8455643
2951,0.68616265
2952,0.62488574
2953,0.41145474
2954,0.16089167
2955,0.20411758
2956,0.20573002
2957,0.3085934
2958,0.6604243
2959,1.2214313
2960,2.076596
2961,2.7435148
2962,3.0361652
2963,3.5917435
2964,4.177525
2965,3.4415903
2966,3.5561547
2967,4.679048
2968,4.079492
2969,3.5530598
2970,0.56373227
2971,3.2879703
2972,2.311383
2973,0.83673906
2974,1.556738
2975,3.601505
2976,4.5570564
2977,3.6617992
2978,5.4480057
2979,2.9976366
2980,3.1699584
2981,3.51803
2982,5.181213
2983,2.798266
2984,8.783773
2985,4.5242057
2986,1.9542661
2987,1.3320637
2988,0.4008794
2989,1.0440092
2990,1.6661148
2991,0.18556921
2992,1.1313729
2993,1.9250411
2994,2.3907483
2995,2.3343568
2996,1.586193
2997,0.61716884
2998,0.102865346
2999,0.76319456
3000,0.9731326
3001,0.57072836
3002,1.5108604
3003,3.5307736
3004,3.507107
3005,0.9744719
3006,3.352932
3007,2.2874787
3008,1.8955424
3009,2.247845
3010,6.1204867
3011,2.59691
3012,3.8932884
3013,4.3314795
3014,2.6716464
3015,5.8966703
3016,4.3499603
3017,4.260088
3018,5.0773797
3019,3.460662
3020,1.8601003
3021,3.426798
3022,3.4647274
3023,1.1444627
3024,0.42855588
3025,0.1880951
3026,0.35606313
3027,0.40625253
3028,0.3788149
3029,0.5123724
3030,1.1096324
3031,2.4353664
3032,2.8565505
3033,2.041924
3034,2.9672766
3035,2.600945
3036,2.8509643
3037,5.4681754
3038,4.1118016
3039,2.6654532
3040,4.2135296
3041,3.1990669
3042,6.018108
3043,4.2383504
3044,1.1447053
3045,0.64937866
3046,2.3289437
3047,3.280419
3048,2.8156092
3049,1.4420507
3050,3.1570337
3051,4.820827
3052,6.0326595
3053,0.4608342
3054,5.9829454
3055,2.9029737
3056,2.3725598
3057,0.7705728
3058,4.4529176
3059,2.2330344
3060,3.3364477
3061,2.0824537
3062,6.227352
3063,6.130103
3064,2.4613285
3065,6.786283
3066,4.539426
3067,3.9028592
3068,6.8757286
3069,7.136112
3070,5.330166
3071,5.0278664
3072,2.4214082
3073,0.62169397
3074,0.28187278
3075,0.5137565
3076,0.6435397
3077,0.6861625
3078,0.73069394
3079,0.74753207
3080,0.54238135
3081,0.8570358
3082,1.8753532
3083,2.9654276
3084,3.4279087
3085,2.9739244
3086,1.2185942
3087,0.4568719
